puzzle_number,type,hints
24503,row,"[[1], [1, 1], [1, 1, 1], [2, 1], [3]]"
24503,col,"[[3], [1, 1], [1, 1], [1], [4]]"
24504,row,"[[1], [1, 1], [1, 1, 1], [2, 1], [3]]"
24504,col,"[[3], [1, 1], [1, 1], [1], [4]]"
24505,row,"[[2, 1], [5], [1, 2], [3], [1, 1]]"
24505,col,"[[2], [2, 2], [4], [3], [2, 1]]"
24506,row,"[[2, 1], [5], [1, 2], [3], [1, 1]]"
24506,col,"[[2], [2, 2], [4], [3], [2, 1]]"
24507,row,"[[2, 1], [5], [1, 2], [3], [1, 1]]"
24507,col,"[[2], [2, 2], [4], [3], [2, 1]]"
24508,row,"[[2, 1], [5], [1, 2], [3], [1, 1]]"
24508,col,"[[2], [2, 2], [4], [3], [2, 1]]"
24509,row,"[[2, 1], [5], [1, 2], [3], [1, 1]]"
24509,col,"[[2], [2, 2], [4], [3], [2, 1]]"
24510,row,"[[2, 1], [5], [1, 2], [3], [1, 1]]"
24510,col,"[[2], [2, 2], [4], [3], [2, 1]]"
24511,row,"[[1], [1, 1], [1, 1], [3], [1, 1]]"
24511,col,"[[1], [1, 1], [4], [1], [2]]"
24512,row,"[[1], [1, 1], [1, 1], [3], [1, 1]]"
24512,col,"[[1], [1, 1], [4], [1], [2]]"
24513,row,"[[1], [1, 1], [1, 1], [3], [1, 1]]"
24513,col,"[[1], [1, 1], [4], [1], [2]]"
24514,row,"[[1], [1, 1], [1, 1], [3], [1, 1]]"
24514,col,"[[1], [1, 1], [4], [1], [2]]"
24515,row,"[[1], [1, 1], [1, 1], [3], [1, 1]]"
24515,col,"[[1], [1, 1], [4], [1], [2]]"
24516,row,"[[1], [1, 1], [1, 1], [3], [1, 1]]"
24516,col,"[[1], [1, 1], [4], [1], [2]]"
24517,row,"[[1, 1, 1], [3], [1], [2, 1], [3, 1]]"
24517,col,"[[1, 2], [1, 2], [3, 1], [1, 1], [1, 1]]"
24518,row,"[[1, 1, 1], [3], [1], [2, 1], [3, 1]]"
24518,col,"[[1, 2], [1, 2], [3, 1], [1, 1], [1, 1]]"
24519,row,"[[1, 1, 1], [3], [1], [2, 1], [3, 1]]"
24519,col,"[[1, 2], [1, 2], [3, 1], [1, 1], [1, 1]]"
24520,row,"[[1, 1, 1], [3], [1], [2, 1], [3, 1]]"
24520,col,"[[1, 2], [1, 2], [3, 1], [1, 1], [1, 1]]"
24521,row,"[[1, 1, 1], [3], [1], [2, 1], [3, 1]]"
24521,col,"[[1, 2], [1, 2], [3, 1], [1, 1], [1, 1]]"
24522,row,"[[1, 1, 1], [3], [1], [2, 1], [3, 1]]"
24522,col,"[[1, 2], [1, 2], [3, 1], [1, 1], [1, 1]]"
24523,row,"[[2, 2], [1, 1], [1, 1], [3, 1], [2]]"
24523,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [4]]"
24524,row,"[[2, 2], [1, 1], [1, 1], [3, 1], [2]]"
24524,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [4]]"
24525,row,"[[2, 2], [1, 1], [1, 1], [3, 1], [2]]"
24525,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [4]]"
24526,row,"[[2, 2], [1, 1], [1, 1], [3, 1], [2]]"
24526,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [4]]"
24527,row,"[[2, 2], [1, 1], [1, 1], [3, 1], [2]]"
24527,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [4]]"
24528,row,"[[2, 2], [1, 1], [1, 1], [3, 1], [2]]"
24528,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [4]]"
24529,row,"[[0], [5], [1], [0], [5]]"
24529,col,"[[1, 1], [2, 1], [1, 1], [1, 1], [1, 1]]"
24530,row,"[[0], [5], [1], [0], [5]]"
24530,col,"[[1, 1], [2, 1], [1, 1], [1, 1], [1, 1]]"
24531,row,"[[0], [5], [1], [0], [5]]"
24531,col,"[[1, 1], [2, 1], [1, 1], [1, 1], [1, 1]]"
24532,row,"[[0], [5], [1], [0], [5]]"
24532,col,"[[1, 1], [2, 1], [1, 1], [1, 1], [1, 1]]"
24533,row,"[[0], [5], [1], [0], [5]]"
24533,col,"[[1, 1], [2, 1], [1, 1], [1, 1], [1, 1]]"
24534,row,"[[0], [5], [1], [0], [5]]"
24534,col,"[[1, 1], [2, 1], [1, 1], [1, 1], [1, 1]]"
24535,row,"[[0], [2, 1], [1], [4], [1]]"
24535,col,"[[1], [3], [1], [2], [1, 1]]"
24536,row,"[[0], [2, 1], [1], [4], [1]]"
24536,col,"[[1], [3], [1], [2], [1, 1]]"
24537,row,"[[0], [2, 1], [1], [4], [1]]"
24537,col,"[[1], [3], [1], [2], [1, 1]]"
24538,row,"[[0], [2, 1], [1], [4], [1]]"
24538,col,"[[1], [3], [1], [2], [1, 1]]"
24539,row,"[[0], [2, 1], [1], [4], [1]]"
24539,col,"[[1], [3], [1], [2], [1, 1]]"
24540,row,"[[0], [2, 1], [1], [4], [1]]"
24540,col,"[[1], [3], [1], [2], [1, 1]]"
24541,row,"[[1, 1], [2, 1], [1, 2], [2], [2, 1]]"
24541,col,"[[2, 1], [1, 1], [1, 1], [3], [2, 1]]"
24542,row,"[[1, 1], [2, 1], [1, 2], [2], [2, 1]]"
24542,col,"[[2, 1], [1, 1], [1, 1], [3], [2, 1]]"
24543,row,"[[1, 1], [2, 1], [1, 2], [2], [2, 1]]"
24543,col,"[[2, 1], [1, 1], [1, 1], [3], [2, 1]]"
24544,row,"[[1, 1], [2, 1], [1, 2], [2], [2, 1]]"
24544,col,"[[2, 1], [1, 1], [1, 1], [3], [2, 1]]"
24545,row,"[[1, 1], [2, 1], [1, 2], [2], [2, 1]]"
24545,col,"[[2, 1], [1, 1], [1, 1], [3], [2, 1]]"
24546,row,"[[1, 1], [2, 1], [1, 2], [2], [2, 1]]"
24546,col,"[[2, 1], [1, 1], [1, 1], [3], [2, 1]]"
24547,row,"[[1], [1], [3], [3], [4]]"
24547,col,"[[0], [2], [3], [5], [1, 1]]"
24548,row,"[[1], [1], [3], [3], [4]]"
24548,col,"[[0], [2], [3], [5], [1, 1]]"
24549,row,"[[1], [1], [3], [3], [4]]"
24549,col,"[[0], [2], [3], [5], [1, 1]]"
24550,row,"[[1], [1], [3], [3], [4]]"
24550,col,"[[0], [2], [3], [5], [1, 1]]"
24551,row,"[[1], [1], [3], [3], [4]]"
24551,col,"[[0], [2], [3], [5], [1, 1]]"
24552,row,"[[1], [1], [3], [3], [4]]"
24552,col,"[[0], [2], [3], [5], [1, 1]]"
24553,row,"[[1], [2], [1, 2], [4], [1, 1, 1]]"
24553,col,"[[1], [3], [1, 2], [1, 2], [3]]"
24554,row,"[[1], [2], [1, 2], [4], [1, 1, 1]]"
24554,col,"[[1], [3], [1, 2], [1, 2], [3]]"
24555,row,"[[1], [2], [1, 2], [4], [1, 1, 1]]"
24555,col,"[[1], [3], [1, 2], [1, 2], [3]]"
24556,row,"[[1], [2], [1, 2], [4], [1, 1, 1]]"
24556,col,"[[1], [3], [1, 2], [1, 2], [3]]"
24557,row,"[[1], [2], [1, 2], [4], [1, 1, 1]]"
24557,col,"[[1], [3], [1, 2], [1, 2], [3]]"
24558,row,"[[1], [2], [1, 2], [4], [1, 1, 1]]"
24558,col,"[[1], [3], [1, 2], [1, 2], [3]]"
24559,row,"[[2, 1], [1, 1], [1, 1, 1], [2], [2]]"
24559,col,"[[2, 1], [1, 2], [4], [0], [1, 1]]"
24560,row,"[[2, 1], [1, 1], [1, 1, 1], [2], [2]]"
24560,col,"[[2, 1], [1, 2], [4], [0], [1, 1]]"
24561,row,"[[2, 1], [1, 1], [1, 1, 1], [2], [2]]"
24561,col,"[[2, 1], [1, 2], [4], [0], [1, 1]]"
24562,row,"[[2, 1], [1, 1], [1, 1, 1], [2], [2]]"
24562,col,"[[2, 1], [1, 2], [4], [0], [1, 1]]"
24563,row,"[[2, 1], [1, 1], [1, 1, 1], [2], [2]]"
24563,col,"[[2, 1], [1, 2], [4], [0], [1, 1]]"
24564,row,"[[2, 1], [1, 1], [1, 1, 1], [2], [2]]"
24564,col,"[[2, 1], [1, 2], [4], [0], [1, 1]]"
24565,row,"[[1], [2], [3, 1], [1], [1, 1, 1]]"
24565,col,"[[1, 1, 1], [1], [2, 1], [1, 1], [1, 1]]"
24566,row,"[[1], [2], [3, 1], [1], [1, 1, 1]]"
24566,col,"[[1, 1, 1], [1], [2, 1], [1, 1], [1, 1]]"
24567,row,"[[1], [2], [3, 1], [1], [1, 1, 1]]"
24567,col,"[[1, 1, 1], [1], [2, 1], [1, 1], [1, 1]]"
24568,row,"[[1], [2], [3, 1], [1], [1, 1, 1]]"
24568,col,"[[1, 1, 1], [1], [2, 1], [1, 1], [1, 1]]"
24569,row,"[[1], [2], [3, 1], [1], [1, 1, 1]]"
24569,col,"[[1, 1, 1], [1], [2, 1], [1, 1], [1, 1]]"
24570,row,"[[1], [2], [3, 1], [1], [1, 1, 1]]"
24570,col,"[[1, 1, 1], [1], [2, 1], [1, 1], [1, 1]]"
24571,row,"[[1], [2], [1, 1], [3, 1], [3]]"
24571,col,"[[1, 2], [2], [2], [1, 1], [3]]"
24572,row,"[[1], [2], [1, 1], [3, 1], [3]]"
24572,col,"[[1, 2], [2], [2], [1, 1], [3]]"
24573,row,"[[1], [2], [1, 1], [3, 1], [3]]"
24573,col,"[[1, 2], [2], [2], [1, 1], [3]]"
24574,row,"[[1], [2], [1, 1], [3, 1], [3]]"
24574,col,"[[1, 2], [2], [2], [1, 1], [3]]"
24575,row,"[[1], [2], [1, 1], [3, 1], [3]]"
24575,col,"[[1, 2], [2], [2], [1, 1], [3]]"
24576,row,"[[1], [2], [1, 1], [3, 1], [3]]"
24576,col,"[[1, 2], [2], [2], [1, 1], [3]]"
24577,row,"[[1, 2], [2, 1], [3, 1], [1, 3], [1]]"
24577,col,"[[1, 3], [2], [3], [1, 1], [4]]"
24578,row,"[[1, 2], [2, 1], [3, 1], [1, 3], [1]]"
24578,col,"[[1, 3], [2], [3], [1, 1], [4]]"
24579,row,"[[1, 2], [2, 1], [3, 1], [1, 3], [1]]"
24579,col,"[[1, 3], [2], [3], [1, 1], [4]]"
24580,row,"[[1, 2], [2, 1], [3, 1], [1, 3], [1]]"
24580,col,"[[1, 3], [2], [3], [1, 1], [4]]"
24581,row,"[[1, 2], [2, 1], [3, 1], [1, 3], [1]]"
24581,col,"[[1, 3], [2], [3], [1, 1], [4]]"
24582,row,"[[1, 2], [2, 1], [3, 1], [1, 3], [1]]"
24582,col,"[[1, 3], [2], [3], [1, 1], [4]]"
24583,row,"[[2], [1], [2, 2], [1, 1], [5]]"
24583,col,"[[1, 1], [1, 1], [2], [1, 1, 1], [5]]"
24584,row,"[[2], [1], [2, 2], [1, 1], [5]]"
24584,col,"[[1, 1], [1, 1], [2], [1, 1, 1], [5]]"
24585,row,"[[2], [1], [2, 2], [1, 1], [5]]"
24585,col,"[[1, 1], [1, 1], [2], [1, 1, 1], [5]]"
24586,row,"[[2], [1], [2, 2], [1, 1], [5]]"
24586,col,"[[1, 1], [1, 1], [2], [1, 1, 1], [5]]"
24587,row,"[[2], [1], [2, 2], [1, 1], [5]]"
24587,col,"[[1, 1], [1, 1], [2], [1, 1, 1], [5]]"
24588,row,"[[2], [1], [2, 2], [1, 1], [5]]"
24588,col,"[[1, 1], [1, 1], [2], [1, 1, 1], [5]]"
24589,row,"[[2], [1], [2], [2, 1], [1, 1]]"
24589,col,"[[2], [3], [0], [2, 2], [1]]"
24590,row,"[[2], [1], [2], [2, 1], [1, 1]]"
24590,col,"[[2], [3], [0], [2, 2], [1]]"
24591,row,"[[2], [1], [2], [2, 1], [1, 1]]"
24591,col,"[[2], [3], [0], [2, 2], [1]]"
24592,row,"[[2], [1], [2], [2, 1], [1, 1]]"
24592,col,"[[2], [3], [0], [2, 2], [1]]"
24593,row,"[[2], [1], [2], [2, 1], [1, 1]]"
24593,col,"[[2], [3], [0], [2, 2], [1]]"
24594,row,"[[2], [1], [2], [2, 1], [1, 1]]"
24594,col,"[[2], [3], [0], [2, 2], [1]]"
24595,row,"[[1, 1], [2, 1], [1], [1, 2], [2]]"
24595,col,"[[1, 1], [1, 2], [3], [1], [1, 1]]"
24596,row,"[[1, 1], [2, 1], [1], [1, 2], [2]]"
24596,col,"[[1, 1], [1, 2], [3], [1], [1, 1]]"
24597,row,"[[1, 1], [2, 1], [1], [1, 2], [2]]"
24597,col,"[[1, 1], [1, 2], [3], [1], [1, 1]]"
24598,row,"[[1, 1], [2, 1], [1], [1, 2], [2]]"
24598,col,"[[1, 1], [1, 2], [3], [1], [1, 1]]"
24599,row,"[[1, 1], [2, 1], [1], [1, 2], [2]]"
24599,col,"[[1, 1], [1, 2], [3], [1], [1, 1]]"
24600,row,"[[1, 1], [2, 1], [1], [1, 2], [2]]"
24600,col,"[[1, 1], [1, 2], [3], [1], [1, 1]]"
24601,row,"[[2], [3], [2, 2], [1, 1], [2]]"
24601,col,"[[3], [2, 1], [2, 1], [3], [1]]"
24602,row,"[[2], [3], [2, 2], [1, 1], [2]]"
24602,col,"[[3], [2, 1], [2, 1], [3], [1]]"
24603,row,"[[2], [3], [2, 2], [1, 1], [2]]"
24603,col,"[[3], [2, 1], [2, 1], [3], [1]]"
24604,row,"[[2], [3], [2, 2], [1, 1], [2]]"
24604,col,"[[3], [2, 1], [2, 1], [3], [1]]"
24605,row,"[[2], [3], [2, 2], [1, 1], [2]]"
24605,col,"[[3], [2, 1], [2, 1], [3], [1]]"
24606,row,"[[2], [3], [2, 2], [1, 1], [2]]"
24606,col,"[[3], [2, 1], [2, 1], [3], [1]]"
24607,row,"[[1], [4], [1, 1], [3, 1], [2]]"
24607,col,"[[1], [3], [2, 2], [2, 1], [1, 1]]"
24608,row,"[[1], [4], [1, 1], [3, 1], [2]]"
24608,col,"[[1], [3], [2, 2], [2, 1], [1, 1]]"
24609,row,"[[1], [4], [1, 1], [3, 1], [2]]"
24609,col,"[[1], [3], [2, 2], [2, 1], [1, 1]]"
24610,row,"[[1], [4], [1, 1], [3, 1], [2]]"
24610,col,"[[1], [3], [2, 2], [2, 1], [1, 1]]"
24611,row,"[[1], [4], [1, 1], [3, 1], [2]]"
24611,col,"[[1], [3], [2, 2], [2, 1], [1, 1]]"
24612,row,"[[1], [4], [1, 1], [3, 1], [2]]"
24612,col,"[[1], [3], [2, 2], [2, 1], [1, 1]]"
24613,row,"[[2, 1], [4], [2, 2], [3, 1], [4]]"
24613,col,"[[1, 2], [5], [1, 2], [2, 1], [5]]"
24614,row,"[[2, 1], [4], [2, 2], [3, 1], [4]]"
24614,col,"[[1, 2], [5], [1, 2], [2, 1], [5]]"
24615,row,"[[2, 1], [4], [2, 2], [3, 1], [4]]"
24615,col,"[[1, 2], [5], [1, 2], [2, 1], [5]]"
24616,row,"[[2, 1], [4], [2, 2], [3, 1], [4]]"
24616,col,"[[1, 2], [5], [1, 2], [2, 1], [5]]"
24617,row,"[[2, 1], [4], [2, 2], [3, 1], [4]]"
24617,col,"[[1, 2], [5], [1, 2], [2, 1], [5]]"
24618,row,"[[2, 1], [4], [2, 2], [3, 1], [4]]"
24618,col,"[[1, 2], [5], [1, 2], [2, 1], [5]]"
24619,row,"[[2, 2], [1, 2], [2], [3], [2]]"
24619,col,"[[2, 1], [1, 2], [2], [4], [2]]"
24620,row,"[[2, 2], [1, 2], [2], [3], [2]]"
24620,col,"[[2, 1], [1, 2], [2], [4], [2]]"
24621,row,"[[2, 2], [1, 2], [2], [3], [2]]"
24621,col,"[[2, 1], [1, 2], [2], [4], [2]]"
24622,row,"[[2, 2], [1, 2], [2], [3], [2]]"
24622,col,"[[2, 1], [1, 2], [2], [4], [2]]"
24623,row,"[[2, 2], [1, 2], [2], [3], [2]]"
24623,col,"[[2, 1], [1, 2], [2], [4], [2]]"
24624,row,"[[2, 2], [1, 2], [2], [3], [2]]"
24624,col,"[[2, 1], [1, 2], [2], [4], [2]]"
24625,row,"[[3], [1, 1], [2], [1, 2], [3]]"
24625,col,"[[2, 2], [1, 1, 1], [3, 1], [1], [1]]"
24626,row,"[[3], [1, 1], [2], [1, 2], [3]]"
24626,col,"[[2, 2], [1, 1, 1], [3, 1], [1], [1]]"
24627,row,"[[3], [1, 1], [2], [1, 2], [3]]"
24627,col,"[[2, 2], [1, 1, 1], [3, 1], [1], [1]]"
24628,row,"[[3], [1, 1], [2], [1, 2], [3]]"
24628,col,"[[2, 2], [1, 1, 1], [3, 1], [1], [1]]"
24629,row,"[[3], [1, 1], [2], [1, 2], [3]]"
24629,col,"[[2, 2], [1, 1, 1], [3, 1], [1], [1]]"
24630,row,"[[3], [1, 1], [2], [1, 2], [3]]"
24630,col,"[[2, 2], [1, 1, 1], [3, 1], [1], [1]]"
24631,row,"[[1], [3], [1, 2], [2], [1]]"
24631,col,"[[1], [3], [1, 1], [1, 1, 1], [1]]"
24632,row,"[[1], [3], [1, 2], [2], [1]]"
24632,col,"[[1], [3], [1, 1], [1, 1, 1], [1]]"
24633,row,"[[1], [3], [1, 2], [2], [1]]"
24633,col,"[[1], [3], [1, 1], [1, 1, 1], [1]]"
24634,row,"[[1], [3], [1, 2], [2], [1]]"
24634,col,"[[1], [3], [1, 1], [1, 1, 1], [1]]"
24635,row,"[[1], [3], [1, 2], [2], [1]]"
24635,col,"[[1], [3], [1, 1], [1, 1, 1], [1]]"
24636,row,"[[1], [3], [1, 2], [2], [1]]"
24636,col,"[[1], [3], [1, 1], [1, 1, 1], [1]]"
24637,row,"[[2, 1], [1, 1, 1], [1, 1], [2], [1, 1, 1]]"
24637,col,"[[3, 1], [1], [1, 2], [1, 2], [1, 1]]"
24638,row,"[[2, 1], [1, 1, 1], [1, 1], [2], [1, 1, 1]]"
24638,col,"[[3, 1], [1], [1, 2], [1, 2], [1, 1]]"
24639,row,"[[2, 1], [1, 1, 1], [1, 1], [2], [1, 1, 1]]"
24639,col,"[[3, 1], [1], [1, 2], [1, 2], [1, 1]]"
24640,row,"[[2, 1], [1, 1, 1], [1, 1], [2], [1, 1, 1]]"
24640,col,"[[3, 1], [1], [1, 2], [1, 2], [1, 1]]"
24641,row,"[[2, 1], [1, 1, 1], [1, 1], [2], [1, 1, 1]]"
24641,col,"[[3, 1], [1], [1, 2], [1, 2], [1, 1]]"
24642,row,"[[2, 1], [1, 1, 1], [1, 1], [2], [1, 1, 1]]"
24642,col,"[[3, 1], [1], [1, 2], [1, 2], [1, 1]]"
24643,row,"[[0], [1, 2], [2], [2], [1, 1]]"
24643,col,"[[1, 1], [1], [4], [1, 1], [0]]"
24644,row,"[[0], [1, 2], [2], [2], [1, 1]]"
24644,col,"[[1, 1], [1], [4], [1, 1], [0]]"
24645,row,"[[0], [1, 2], [2], [2], [1, 1]]"
24645,col,"[[1, 1], [1], [4], [1, 1], [0]]"
24646,row,"[[0], [1, 2], [2], [2], [1, 1]]"
24646,col,"[[1, 1], [1], [4], [1, 1], [0]]"
24647,row,"[[0], [1, 2], [2], [2], [1, 1]]"
24647,col,"[[1, 1], [1], [4], [1, 1], [0]]"
24648,row,"[[0], [1, 2], [2], [2], [1, 1]]"
24648,col,"[[1, 1], [1], [4], [1, 1], [0]]"
24649,row,"[[1, 1], [1], [3], [1, 2], [1, 3]]"
24649,col,"[[2], [1, 1], [1, 1], [3], [2, 2]]"
24650,row,"[[1, 1], [1], [3], [1, 2], [1, 3]]"
24650,col,"[[2], [1, 1], [1, 1], [3], [2, 2]]"
24651,row,"[[1, 1], [1], [3], [1, 2], [1, 3]]"
24651,col,"[[2], [1, 1], [1, 1], [3], [2, 2]]"
24652,row,"[[1, 1], [1], [3], [1, 2], [1, 3]]"
24652,col,"[[2], [1, 1], [1, 1], [3], [2, 2]]"
24653,row,"[[1, 1], [1], [3], [1, 2], [1, 3]]"
24653,col,"[[2], [1, 1], [1, 1], [3], [2, 2]]"
24654,row,"[[1, 1], [1], [3], [1, 2], [1, 3]]"
24654,col,"[[2], [1, 1], [1, 1], [3], [2, 2]]"
24655,row,"[[2], [5], [3], [5], [1, 1]]"
24655,col,"[[3], [4], [3], [2, 1], [2, 2]]"
24656,row,"[[2], [5], [3], [5], [1, 1]]"
24656,col,"[[3], [4], [3], [2, 1], [2, 2]]"
24657,row,"[[2], [5], [3], [5], [1, 1]]"
24657,col,"[[3], [4], [3], [2, 1], [2, 2]]"
24658,row,"[[2], [5], [3], [5], [1, 1]]"
24658,col,"[[3], [4], [3], [2, 1], [2, 2]]"
24659,row,"[[2], [5], [3], [5], [1, 1]]"
24659,col,"[[3], [4], [3], [2, 1], [2, 2]]"
24660,row,"[[2], [5], [3], [5], [1, 1]]"
24660,col,"[[3], [4], [3], [2, 1], [2, 2]]"
24661,row,"[[1, 1], [1, 1], [4], [3], [1, 1]]"
24661,col,"[[2, 1], [3], [2], [1, 1], [3]]"
24662,row,"[[1, 1], [1, 1], [4], [3], [1, 1]]"
24662,col,"[[2, 1], [3], [2], [1, 1], [3]]"
24663,row,"[[1, 1], [1, 1], [4], [3], [1, 1]]"
24663,col,"[[2, 1], [3], [2], [1, 1], [3]]"
24664,row,"[[1, 1], [1, 1], [4], [3], [1, 1]]"
24664,col,"[[2, 1], [3], [2], [1, 1], [3]]"
24665,row,"[[1, 1], [1, 1], [4], [3], [1, 1]]"
24665,col,"[[2, 1], [3], [2], [1, 1], [3]]"
24666,row,"[[1, 1], [1, 1], [4], [3], [1, 1]]"
24666,col,"[[2, 1], [3], [2], [1, 1], [3]]"
24667,row,"[[2], [4], [1, 2], [2, 2], [2, 1]]"
24667,col,"[[1], [5], [2, 1], [3], [4]]"
24668,row,"[[2], [4], [1, 2], [2, 2], [2, 1]]"
24668,col,"[[1], [5], [2, 1], [3], [4]]"
24669,row,"[[2], [4], [1, 2], [2, 2], [2, 1]]"
24669,col,"[[1], [5], [2, 1], [3], [4]]"
24670,row,"[[2], [4], [1, 2], [2, 2], [2, 1]]"
24670,col,"[[1], [5], [2, 1], [3], [4]]"
24671,row,"[[2], [4], [1, 2], [2, 2], [2, 1]]"
24671,col,"[[1], [5], [2, 1], [3], [4]]"
24672,row,"[[2], [4], [1, 2], [2, 2], [2, 1]]"
24672,col,"[[1], [5], [2, 1], [3], [4]]"
24673,row,"[[1], [2, 1], [1, 2], [4], [3, 1]]"
24673,col,"[[3, 1], [1, 2], [2], [2], [4]]"
24674,row,"[[1], [2, 1], [1, 2], [4], [3, 1]]"
24674,col,"[[3, 1], [1, 2], [2], [2], [4]]"
24675,row,"[[1], [2, 1], [1, 2], [4], [3, 1]]"
24675,col,"[[3, 1], [1, 2], [2], [2], [4]]"
24676,row,"[[1], [2, 1], [1, 2], [4], [3, 1]]"
24676,col,"[[3, 1], [1, 2], [2], [2], [4]]"
24677,row,"[[1], [2, 1], [1, 2], [4], [3, 1]]"
24677,col,"[[3, 1], [1, 2], [2], [2], [4]]"
24678,row,"[[1], [2, 1], [1, 2], [4], [3, 1]]"
24678,col,"[[3, 1], [1, 2], [2], [2], [4]]"
24679,row,"[[2], [1, 1], [2, 1], [2], [3]]"
24679,col,"[[3], [1, 1, 1], [1], [4], [1]]"
24680,row,"[[2], [1, 1], [2, 1], [2], [3]]"
24680,col,"[[3], [1, 1, 1], [1], [4], [1]]"
24681,row,"[[2], [1, 1], [2, 1], [2], [3]]"
24681,col,"[[3], [1, 1, 1], [1], [4], [1]]"
24682,row,"[[2], [1, 1], [2, 1], [2], [3]]"
24682,col,"[[3], [1, 1, 1], [1], [4], [1]]"
24683,row,"[[2], [1, 1], [2, 1], [2], [3]]"
24683,col,"[[3], [1, 1, 1], [1], [4], [1]]"
24684,row,"[[2], [1, 1], [2, 1], [2], [3]]"
24684,col,"[[3], [1, 1, 1], [1], [4], [1]]"
24685,row,"[[3], [2], [1, 2], [2, 2], [2, 2]]"
24685,col,"[[3], [2], [3], [5], [1, 2]]"
24686,row,"[[3], [2], [1, 2], [2, 2], [2, 2]]"
24686,col,"[[3], [2], [3], [5], [1, 2]]"
24687,row,"[[3], [2], [1, 2], [2, 2], [2, 2]]"
24687,col,"[[3], [2], [3], [5], [1, 2]]"
24688,row,"[[3], [2], [1, 2], [2, 2], [2, 2]]"
24688,col,"[[3], [2], [3], [5], [1, 2]]"
24689,row,"[[3], [2], [1, 2], [2, 2], [2, 2]]"
24689,col,"[[3], [2], [3], [5], [1, 2]]"
24690,row,"[[3], [2], [1, 2], [2, 2], [2, 2]]"
24690,col,"[[3], [2], [3], [5], [1, 2]]"
24691,row,"[[2], [1], [1], [1, 1, 1], [1, 2]]"
24691,col,"[[1], [1], [2, 1], [1, 1, 1], [2]]"
24692,row,"[[2], [1], [1], [1, 1, 1], [1, 2]]"
24692,col,"[[1], [1], [2, 1], [1, 1, 1], [2]]"
24693,row,"[[2], [1], [1], [1, 1, 1], [1, 2]]"
24693,col,"[[1], [1], [2, 1], [1, 1, 1], [2]]"
24694,row,"[[2], [1], [1], [1, 1, 1], [1, 2]]"
24694,col,"[[1], [1], [2, 1], [1, 1, 1], [2]]"
24695,row,"[[2], [1], [1], [1, 1, 1], [1, 2]]"
24695,col,"[[1], [1], [2, 1], [1, 1, 1], [2]]"
24696,row,"[[2], [1], [1], [1, 1, 1], [1, 2]]"
24696,col,"[[1], [1], [2, 1], [1, 1, 1], [2]]"
24697,row,"[[1, 1], [1], [1, 1], [1, 3], [5]]"
24697,col,"[[2], [1, 1, 1], [1, 2], [1, 3], [2]]"
24698,row,"[[1, 1], [1], [1, 1], [1, 3], [5]]"
24698,col,"[[2], [1, 1, 1], [1, 2], [1, 3], [2]]"
24699,row,"[[1, 1], [1], [1, 1], [1, 3], [5]]"
24699,col,"[[2], [1, 1, 1], [1, 2], [1, 3], [2]]"
24700,row,"[[1, 1], [1], [1, 1], [1, 3], [5]]"
24700,col,"[[2], [1, 1, 1], [1, 2], [1, 3], [2]]"
24701,row,"[[1, 1], [1], [1, 1], [1, 3], [5]]"
24701,col,"[[2], [1, 1, 1], [1, 2], [1, 3], [2]]"
24702,row,"[[1, 1], [1], [1, 1], [1, 3], [5]]"
24702,col,"[[2], [1, 1, 1], [1, 2], [1, 3], [2]]"
24703,row,"[[1, 2], [1, 1], [3], [3], [3]]"
24703,col,"[[2], [1, 1], [4], [1, 2], [1, 2]]"
24704,row,"[[1, 2], [1, 1], [3], [3], [3]]"
24704,col,"[[2], [1, 1], [4], [1, 2], [1, 2]]"
24705,row,"[[1, 2], [1, 1], [3], [3], [3]]"
24705,col,"[[2], [1, 1], [4], [1, 2], [1, 2]]"
24706,row,"[[1, 2], [1, 1], [3], [3], [3]]"
24706,col,"[[2], [1, 1], [4], [1, 2], [1, 2]]"
24707,row,"[[1, 2], [1, 1], [3], [3], [3]]"
24707,col,"[[2], [1, 1], [4], [1, 2], [1, 2]]"
24708,row,"[[1, 2], [1, 1], [3], [3], [3]]"
24708,col,"[[2], [1, 1], [4], [1, 2], [1, 2]]"
24709,row,"[[2, 1], [3, 1], [1], [2, 1], [2, 1]]"
24709,col,"[[2, 1], [2, 2], [2, 1], [1, 1], [1, 1]]"
24710,row,"[[2, 1], [3, 1], [1], [2, 1], [2, 1]]"
24710,col,"[[2, 1], [2, 2], [2, 1], [1, 1], [1, 1]]"
24711,row,"[[2, 1], [3, 1], [1], [2, 1], [2, 1]]"
24711,col,"[[2, 1], [2, 2], [2, 1], [1, 1], [1, 1]]"
24712,row,"[[2, 1], [3, 1], [1], [2, 1], [2, 1]]"
24712,col,"[[2, 1], [2, 2], [2, 1], [1, 1], [1, 1]]"
24713,row,"[[2, 1], [3, 1], [1], [2, 1], [2, 1]]"
24713,col,"[[2, 1], [2, 2], [2, 1], [1, 1], [1, 1]]"
24714,row,"[[2, 1], [3, 1], [1], [2, 1], [2, 1]]"
