puzzle_number,type,hints
18660,row,"[[2, 1], [1, 1], [3], [2], [1, 1, 1]]"
18660,col,"[[1], [2, 1], [1, 3], [2], [1, 1, 1]]"
18661,row,"[[2], [3], [3], [1], [3]]"
18661,col,"[[1], [2, 1], [5], [2], [1]]"
18662,row,"[[2], [3], [3], [1], [3]]"
18662,col,"[[1], [2, 1], [5], [2], [1]]"
18663,row,"[[2], [3], [3], [1], [3]]"
18663,col,"[[1], [2, 1], [5], [2], [1]]"
18664,row,"[[2], [3], [3], [1], [3]]"
18664,col,"[[1], [2, 1], [5], [2], [1]]"
18665,row,"[[2], [3], [3], [1], [3]]"
18665,col,"[[1], [2, 1], [5], [2], [1]]"
18666,row,"[[2], [3], [3], [1], [3]]"
18666,col,"[[1], [2, 1], [5], [2], [1]]"
18667,row,"[[1], [2, 1], [2, 1], [2], [2, 1]]"
18667,col,"[[1, 1], [4], [2, 1], [1], [1, 1]]"
18668,row,"[[1], [2, 1], [2, 1], [2], [2, 1]]"
18668,col,"[[1, 1], [4], [2, 1], [1], [1, 1]]"
18669,row,"[[1], [2, 1], [2, 1], [2], [2, 1]]"
18669,col,"[[1, 1], [4], [2, 1], [1], [1, 1]]"
18670,row,"[[1], [2, 1], [2, 1], [2], [2, 1]]"
18670,col,"[[1, 1], [4], [2, 1], [1], [1, 1]]"
18671,row,"[[1], [2, 1], [2, 1], [2], [2, 1]]"
18671,col,"[[1, 1], [4], [2, 1], [1], [1, 1]]"
18672,row,"[[1], [2, 1], [2, 1], [2], [2, 1]]"
18672,col,"[[1, 1], [4], [2, 1], [1], [1, 1]]"
18673,row,"[[3], [1, 1], [1, 1, 1], [3], [2, 1]]"
18673,col,"[[5], [1, 2], [4], [0], [1, 1]]"
18674,row,"[[3], [1, 1], [1, 1, 1], [3], [2, 1]]"
18674,col,"[[5], [1, 2], [4], [0], [1, 1]]"
18675,row,"[[3], [1, 1], [1, 1, 1], [3], [2, 1]]"
18675,col,"[[5], [1, 2], [4], [0], [1, 1]]"
18676,row,"[[3], [1, 1], [1, 1, 1], [3], [2, 1]]"
18676,col,"[[5], [1, 2], [4], [0], [1, 1]]"
18677,row,"[[3], [1, 1], [1, 1, 1], [3], [2, 1]]"
18677,col,"[[5], [1, 2], [4], [0], [1, 1]]"
18678,row,"[[3], [1, 1], [1, 1, 1], [3], [2, 1]]"
18678,col,"[[5], [1, 2], [4], [0], [1, 1]]"
18679,row,"[[2, 1], [3], [1, 2], [2], [2, 2]]"
18679,col,"[[1, 1], [3, 1], [1, 1], [5], [1, 1]]"
18680,row,"[[2, 1], [3], [1, 2], [2], [2, 2]]"
18680,col,"[[1, 1], [3, 1], [1, 1], [5], [1, 1]]"
18681,row,"[[2, 1], [3], [1, 2], [2], [2, 2]]"
18681,col,"[[1, 1], [3, 1], [1, 1], [5], [1, 1]]"
18682,row,"[[2, 1], [3], [1, 2], [2], [2, 2]]"
18682,col,"[[1, 1], [3, 1], [1, 1], [5], [1, 1]]"
18683,row,"[[2, 1], [3], [1, 2], [2], [2, 2]]"
18683,col,"[[1, 1], [3, 1], [1, 1], [5], [1, 1]]"
18684,row,"[[2, 1], [3], [1, 2], [2], [2, 2]]"
18684,col,"[[1, 1], [3, 1], [1, 1], [5], [1, 1]]"
18685,row,"[[1, 1], [1, 1], [2, 2], [1, 1], [1, 1]]"
18685,col,"[[1, 3], [2], [2], [1], [3]]"
18686,row,"[[1, 1], [1, 1], [2, 2], [1, 1], [1, 1]]"
18686,col,"[[1, 3], [2], [2], [1], [3]]"
18687,row,"[[1, 1], [1, 1], [2, 2], [1, 1], [1, 1]]"
18687,col,"[[1, 3], [2], [2], [1], [3]]"
18688,row,"[[1, 1], [1, 1], [2, 2], [1, 1], [1, 1]]"
18688,col,"[[1, 3], [2], [2], [1], [3]]"
18689,row,"[[1, 1], [1, 1], [2, 2], [1, 1], [1, 1]]"
18689,col,"[[1, 3], [2], [2], [1], [3]]"
18690,row,"[[1, 1], [1, 1], [2, 2], [1, 1], [1, 1]]"
18690,col,"[[1, 3], [2], [2], [1], [3]]"
18691,row,"[[2, 2], [1, 2], [0], [2, 1], [1, 2]]"
18691,col,"[[1], [2, 2], [1], [2, 1], [2, 2]]"
18692,row,"[[2, 2], [1, 2], [0], [2, 1], [1, 2]]"
18692,col,"[[1], [2, 2], [1], [2, 1], [2, 2]]"
18693,row,"[[2, 2], [1, 2], [0], [2, 1], [1, 2]]"
18693,col,"[[1], [2, 2], [1], [2, 1], [2, 2]]"
18694,row,"[[2, 2], [1, 2], [0], [2, 1], [1, 2]]"
18694,col,"[[1], [2, 2], [1], [2, 1], [2, 2]]"
18695,row,"[[2, 2], [1, 2], [0], [2, 1], [1, 2]]"
18695,col,"[[1], [2, 2], [1], [2, 1], [2, 2]]"
18696,row,"[[2, 2], [1, 2], [0], [2, 1], [1, 2]]"
18696,col,"[[1], [2, 2], [1], [2, 1], [2, 2]]"
18697,row,"[[2], [1, 2], [1, 2], [4], [1]]"
18697,col,"[[2], [2], [1, 1], [4], [3]]"
18698,row,"[[2], [1, 2], [1, 2], [4], [1]]"
18698,col,"[[2], [2], [1, 1], [4], [3]]"
18699,row,"[[2], [1, 2], [1, 2], [4], [1]]"
18699,col,"[[2], [2], [1, 1], [4], [3]]"
18700,row,"[[2], [1, 2], [1, 2], [4], [1]]"
18700,col,"[[2], [2], [1, 1], [4], [3]]"
18701,row,"[[2], [1, 2], [1, 2], [4], [1]]"
18701,col,"[[2], [2], [1, 1], [4], [3]]"
18702,row,"[[2], [1, 2], [1, 2], [4], [1]]"
18702,col,"[[2], [2], [1, 1], [4], [3]]"
18703,row,"[[1, 1], [2, 1], [1], [2, 2], [2, 1]]"
18703,col,"[[2], [2, 2], [1], [3], [2, 1]]"
18704,row,"[[1, 1], [2, 1], [1], [2, 2], [2, 1]]"
18704,col,"[[2], [2, 2], [1], [3], [2, 1]]"
18705,row,"[[1, 1], [2, 1], [1], [2, 2], [2, 1]]"
18705,col,"[[2], [2, 2], [1], [3], [2, 1]]"
18706,row,"[[1, 1], [2, 1], [1], [2, 2], [2, 1]]"
18706,col,"[[2], [2, 2], [1], [3], [2, 1]]"
18707,row,"[[1, 1], [2, 1], [1], [2, 2], [2, 1]]"
18707,col,"[[2], [2, 2], [1], [3], [2, 1]]"
18708,row,"[[1, 1], [2, 1], [1], [2, 2], [2, 1]]"
18708,col,"[[2], [2, 2], [1], [3], [2, 1]]"
18709,row,"[[2, 2], [5], [2], [3], [1]]"
18709,col,"[[2], [3], [3], [2, 2], [2, 1]]"
18710,row,"[[2, 2], [5], [2], [3], [1]]"
18710,col,"[[2], [3], [3], [2, 2], [2, 1]]"
18711,row,"[[2, 2], [5], [2], [3], [1]]"
18711,col,"[[2], [3], [3], [2, 2], [2, 1]]"
18712,row,"[[2, 2], [5], [2], [3], [1]]"
18712,col,"[[2], [3], [3], [2, 2], [2, 1]]"
18713,row,"[[2, 2], [5], [2], [3], [1]]"
18713,col,"[[2], [3], [3], [2, 2], [2, 1]]"
18714,row,"[[2, 2], [5], [2], [3], [1]]"
18714,col,"[[2], [3], [3], [2, 2], [2, 1]]"
18715,row,"[[2, 1], [1, 1], [2], [1, 1], [5]]"
18715,col,"[[2, 1], [1, 2], [1], [3, 1], [3]]"
18716,row,"[[2, 1], [1, 1], [2], [1, 1], [5]]"
18716,col,"[[2, 1], [1, 2], [1], [3, 1], [3]]"
18717,row,"[[2, 1], [1, 1], [2], [1, 1], [5]]"
18717,col,"[[2, 1], [1, 2], [1], [3, 1], [3]]"
18718,row,"[[2, 1], [1, 1], [2], [1, 1], [5]]"
18718,col,"[[2, 1], [1, 2], [1], [3, 1], [3]]"
18719,row,"[[2, 1], [1, 1], [2], [1, 1], [5]]"
18719,col,"[[2, 1], [1, 2], [1], [3, 1], [3]]"
18720,row,"[[2, 1], [1, 1], [2], [1, 1], [5]]"
18720,col,"[[2, 1], [1, 2], [1], [3, 1], [3]]"
18721,row,"[[1], [4], [4], [1, 1], [5]]"
18721,col,"[[3], [2, 1], [3, 1], [2, 1], [1, 2]]"
18722,row,"[[1], [4], [4], [1, 1], [5]]"
18722,col,"[[3], [2, 1], [3, 1], [2, 1], [1, 2]]"
18723,row,"[[1], [4], [4], [1, 1], [5]]"
18723,col,"[[3], [2, 1], [3, 1], [2, 1], [1, 2]]"
18724,row,"[[1], [4], [4], [1, 1], [5]]"
18724,col,"[[3], [2, 1], [3, 1], [2, 1], [1, 2]]"
18725,row,"[[1], [4], [4], [1, 1], [5]]"
18725,col,"[[3], [2, 1], [3, 1], [2, 1], [1, 2]]"
18726,row,"[[1], [4], [4], [1, 1], [5]]"
18726,col,"[[3], [2, 1], [3, 1], [2, 1], [1, 2]]"
18727,row,"[[5], [2], [3, 1], [3, 1], [2, 1]]"
18727,col,"[[1, 3], [5], [4], [1, 1], [1, 2]]"
18728,row,"[[5], [2], [3, 1], [3, 1], [2, 1]]"
18728,col,"[[1, 3], [5], [4], [1, 1], [1, 2]]"
18729,row,"[[5], [2], [3, 1], [3, 1], [2, 1]]"
18729,col,"[[1, 3], [5], [4], [1, 1], [1, 2]]"
18730,row,"[[5], [2], [3, 1], [3, 1], [2, 1]]"
18730,col,"[[1, 3], [5], [4], [1, 1], [1, 2]]"
18731,row,"[[5], [2], [3, 1], [3, 1], [2, 1]]"
18731,col,"[[1, 3], [5], [4], [1, 1], [1, 2]]"
18732,row,"[[5], [2], [3, 1], [3, 1], [2, 1]]"
18732,col,"[[1, 3], [5], [4], [1, 1], [1, 2]]"
18733,row,"[[1, 2], [1], [5], [1, 1], [3]]"
18733,col,"[[1, 3], [1, 1], [1, 3], [3], [1]]"
18734,row,"[[1, 2], [1], [5], [1, 1], [3]]"
18734,col,"[[1, 3], [1, 1], [1, 3], [3], [1]]"
18735,row,"[[1, 2], [1], [5], [1, 1], [3]]"
18735,col,"[[1, 3], [1, 1], [1, 3], [3], [1]]"
18736,row,"[[1, 2], [1], [5], [1, 1], [3]]"
18736,col,"[[1, 3], [1, 1], [1, 3], [3], [1]]"
18737,row,"[[1, 2], [1], [5], [1, 1], [3]]"
18737,col,"[[1, 3], [1, 1], [1, 3], [3], [1]]"
18738,row,"[[1, 2], [1], [5], [1, 1], [3]]"
18738,col,"[[1, 3], [1, 1], [1, 3], [3], [1]]"
18739,row,"[[4], [0], [2], [1, 1], [2, 2]]"
18739,col,"[[1, 2], [1, 1], [1], [1, 3], [1, 1]]"
18740,row,"[[4], [0], [2], [1, 1], [2, 2]]"
18740,col,"[[1, 2], [1, 1], [1], [1, 3], [1, 1]]"
18741,row,"[[4], [0], [2], [1, 1], [2, 2]]"
18741,col,"[[1, 2], [1, 1], [1], [1, 3], [1, 1]]"
18742,row,"[[4], [0], [2], [1, 1], [2, 2]]"
18742,col,"[[1, 2], [1, 1], [1], [1, 3], [1, 1]]"
18743,row,"[[4], [0], [2], [1, 1], [2, 2]]"
18743,col,"[[1, 2], [1, 1], [1], [1, 3], [1, 1]]"
18744,row,"[[4], [0], [2], [1, 1], [2, 2]]"
18744,col,"[[1, 2], [1, 1], [1], [1, 3], [1, 1]]"
18745,row,"[[1, 1], [1, 1], [1], [2, 1], [2]]"
18745,col,"[[1, 1], [3], [0], [2, 1], [2]]"
18746,row,"[[1, 1], [1, 1], [1], [2, 1], [2]]"
18746,col,"[[1, 1], [3], [0], [2, 1], [2]]"
18747,row,"[[1, 1], [1, 1], [1], [2, 1], [2]]"
18747,col,"[[1, 1], [3], [0], [2, 1], [2]]"
18748,row,"[[1, 1], [1, 1], [1], [2, 1], [2]]"
18748,col,"[[1, 1], [3], [0], [2, 1], [2]]"
18749,row,"[[1, 1], [1, 1], [1], [2, 1], [2]]"
18749,col,"[[1, 1], [3], [0], [2, 1], [2]]"
18750,row,"[[1, 1], [1, 1], [1], [2, 1], [2]]"
18750,col,"[[1, 1], [3], [0], [2, 1], [2]]"
18751,row,"[[1, 2], [2, 1], [2, 2], [1], [2]]"
18751,col,"[[2], [4], [0], [1, 1, 1], [3, 1]]"
18752,row,"[[1, 2], [2, 1], [2, 2], [1], [2]]"
18752,col,"[[2], [4], [0], [1, 1, 1], [3, 1]]"
18753,row,"[[1, 2], [2, 1], [2, 2], [1], [2]]"
18753,col,"[[2], [4], [0], [1, 1, 1], [3, 1]]"
18754,row,"[[1, 2], [2, 1], [2, 2], [1], [2]]"
18754,col,"[[2], [4], [0], [1, 1, 1], [3, 1]]"
18755,row,"[[1, 2], [2, 1], [2, 2], [1], [2]]"
18755,col,"[[2], [4], [0], [1, 1, 1], [3, 1]]"
18756,row,"[[1, 2], [2, 1], [2, 2], [1], [2]]"
18756,col,"[[2], [4], [0], [1, 1, 1], [3, 1]]"
18757,row,"[[1], [1, 2], [3], [1], [4]]"
18757,col,"[[2, 1], [1, 1], [1, 1], [2, 2], [1]]"
18758,row,"[[1], [1, 2], [3], [1], [4]]"
18758,col,"[[2, 1], [1, 1], [1, 1], [2, 2], [1]]"
18759,row,"[[1], [1, 2], [3], [1], [4]]"
18759,col,"[[2, 1], [1, 1], [1, 1], [2, 2], [1]]"
18760,row,"[[1], [1, 2], [3], [1], [4]]"
18760,col,"[[2, 1], [1, 1], [1, 1], [2, 2], [1]]"
18761,row,"[[1], [1, 2], [3], [1], [4]]"
18761,col,"[[2, 1], [1, 1], [1, 1], [2, 2], [1]]"
18762,row,"[[1], [1, 2], [3], [1], [4]]"
18762,col,"[[2, 1], [1, 1], [1, 1], [2, 2], [1]]"
18763,row,"[[3], [2, 1], [3], [1, 1], [3]]"
18763,col,"[[1, 1], [1, 1], [1, 1, 1], [3, 1], [1, 2]]"
18764,row,"[[3], [2, 1], [3], [1, 1], [3]]"
18764,col,"[[1, 1], [1, 1], [1, 1, 1], [3, 1], [1, 2]]"
18765,row,"[[3], [2, 1], [3], [1, 1], [3]]"
18765,col,"[[1, 1], [1, 1], [1, 1, 1], [3, 1], [1, 2]]"
18766,row,"[[3], [2, 1], [3], [1, 1], [3]]"
18766,col,"[[1, 1], [1, 1], [1, 1, 1], [3, 1], [1, 2]]"
18767,row,"[[3], [2, 1], [3], [1, 1], [3]]"
18767,col,"[[1, 1], [1, 1], [1, 1, 1], [3, 1], [1, 2]]"
18768,row,"[[3], [2, 1], [3], [1, 1], [3]]"
18768,col,"[[1, 1], [1, 1], [1, 1, 1], [3, 1], [1, 2]]"
18769,row,"[[2, 1], [1, 2], [4], [1, 2], [2]]"
18769,col,"[[1, 1], [3], [1], [5], [4]]"
18770,row,"[[2, 1], [1, 2], [4], [1, 2], [2]]"
18770,col,"[[1, 1], [3], [1], [5], [4]]"
18771,row,"[[2, 1], [1, 2], [4], [1, 2], [2]]"
18771,col,"[[1, 1], [3], [1], [5], [4]]"
18772,row,"[[2, 1], [1, 2], [4], [1, 2], [2]]"
18772,col,"[[1, 1], [3], [1], [5], [4]]"
18773,row,"[[2, 1], [1, 2], [4], [1, 2], [2]]"
18773,col,"[[1, 1], [3], [1], [5], [4]]"
18774,row,"[[2, 1], [1, 2], [4], [1, 2], [2]]"
18774,col,"[[1, 1], [3], [1], [5], [4]]"
18775,row,"[[3], [1, 3], [1], [1, 1], [2]]"
18775,col,"[[1, 1], [1], [2, 1], [4], [2]]"
18776,row,"[[3], [1, 3], [1], [1, 1], [2]]"
18776,col,"[[1, 1], [1], [2, 1], [4], [2]]"
18777,row,"[[3], [1, 3], [1], [1, 1], [2]]"
18777,col,"[[1, 1], [1], [2, 1], [4], [2]]"
18778,row,"[[3], [1, 3], [1], [1, 1], [2]]"
18778,col,"[[1, 1], [1], [2, 1], [4], [2]]"
18779,row,"[[3], [1, 3], [1], [1, 1], [2]]"
18779,col,"[[1, 1], [1], [2, 1], [4], [2]]"
18780,row,"[[3], [1, 3], [1], [1, 1], [2]]"
18780,col,"[[1, 1], [1], [2, 1], [4], [2]]"
18781,row,"[[1], [1, 1], [1, 3], [1, 3], [3]]"
18781,col,"[[3], [0], [3], [4], [1, 3]]"
18782,row,"[[1], [1, 1], [1, 3], [1, 3], [3]]"
18782,col,"[[3], [0], [3], [4], [1, 3]]"
18783,row,"[[1], [1, 1], [1, 3], [1, 3], [3]]"
18783,col,"[[3], [0], [3], [4], [1, 3]]"
18784,row,"[[1], [1, 1], [1, 3], [1, 3], [3]]"
18784,col,"[[3], [0], [3], [4], [1, 3]]"
18785,row,"[[1], [1, 1], [1, 3], [1, 3], [3]]"
18785,col,"[[3], [0], [3], [4], [1, 3]]"
18786,row,"[[1], [1, 1], [1, 3], [1, 3], [3]]"
18786,col,"[[3], [0], [3], [4], [1, 3]]"
18787,row,"[[1, 1, 1], [1, 1], [2, 1], [2], [1, 1]]"
18787,col,"[[1, 1], [2], [5], [0], [3]]"
18788,row,"[[1, 1, 1], [1, 1], [2, 1], [2], [1, 1]]"
18788,col,"[[1, 1], [2], [5], [0], [3]]"
18789,row,"[[1, 1, 1], [1, 1], [2, 1], [2], [1, 1]]"
18789,col,"[[1, 1], [2], [5], [0], [3]]"
18790,row,"[[1, 1, 1], [1, 1], [2, 1], [2], [1, 1]]"
18790,col,"[[1, 1], [2], [5], [0], [3]]"
18791,row,"[[1, 1, 1], [1, 1], [2, 1], [2], [1, 1]]"
18791,col,"[[1, 1], [2], [5], [0], [3]]"
18792,row,"[[1, 1, 1], [1, 1], [2, 1], [2], [1, 1]]"
18792,col,"[[1, 1], [2], [5], [0], [3]]"
18793,row,"[[1, 1], [2], [1, 1], [1, 1], [4]]"
18793,col,"[[1, 1], [2, 1], [4], [1, 1], [1]]"
18794,row,"[[1, 1], [2], [1, 1], [1, 1], [4]]"
18794,col,"[[1, 1], [2, 1], [4], [1, 1], [1]]"
18795,row,"[[1, 1], [2], [1, 1], [1, 1], [4]]"
18795,col,"[[1, 1], [2, 1], [4], [1, 1], [1]]"
18796,row,"[[1, 1], [2], [1, 1], [1, 1], [4]]"
18796,col,"[[1, 1], [2, 1], [4], [1, 1], [1]]"
18797,row,"[[1, 1], [2], [1, 1], [1, 1], [4]]"
18797,col,"[[1, 1], [2, 1], [4], [1, 1], [1]]"
18798,row,"[[1, 1], [2], [1, 1], [1, 1], [4]]"
18798,col,"[[1, 1], [2, 1], [4], [1, 1], [1]]"
18799,row,"[[1], [2], [5], [3], [1, 1]]"
18799,col,"[[1, 1], [1], [1, 2], [4], [3]]"
18800,row,"[[1], [2], [5], [3], [1, 1]]"
18800,col,"[[1, 1], [1], [1, 2], [4], [3]]"
18801,row,"[[1], [2], [5], [3], [1, 1]]"
18801,col,"[[1, 1], [1], [1, 2], [4], [3]]"
18802,row,"[[1], [2], [5], [3], [1, 1]]"
18802,col,"[[1, 1], [1], [1, 2], [4], [3]]"
18803,row,"[[1], [2], [5], [3], [1, 1]]"
18803,col,"[[1, 1], [1], [1, 2], [4], [3]]"
18804,row,"[[1], [2], [5], [3], [1, 1]]"
18804,col,"[[1, 1], [1], [1, 2], [4], [3]]"
18805,row,"[[3, 1], [1], [0], [3], [1, 3]]"
18805,col,"[[2, 1], [1, 1], [1, 2], [2], [1, 1]]"
18806,row,"[[3, 1], [1], [0], [3], [1, 3]]"
18806,col,"[[2, 1], [1, 1], [1, 2], [2], [1, 1]]"
18807,row,"[[3, 1], [1], [0], [3], [1, 3]]"
18807,col,"[[2, 1], [1, 1], [1, 2], [2], [1, 1]]"
18808,row,"[[3, 1], [1], [0], [3], [1, 3]]"
18808,col,"[[2, 1], [1, 1], [1, 2], [2], [1, 1]]"
18809,row,"[[3, 1], [1], [0], [3], [1, 3]]"
18809,col,"[[2, 1], [1, 1], [1, 2], [2], [1, 1]]"
18810,row,"[[3, 1], [1], [0], [3], [1, 3]]"
18810,col,"[[2, 1], [1, 1], [1, 2], [2], [1, 1]]"
18811,row,"[[2, 1], [2, 1], [1, 1], [1], [4]]"
18811,col,"[[1, 2], [2, 1], [1, 1, 1], [1], [3]]"
18812,row,"[[2, 1], [2, 1], [1, 1], [1], [4]]"
18812,col,"[[1, 2], [2, 1], [1, 1, 1], [1], [3]]"
18813,row,"[[2, 1], [2, 1], [1, 1], [1], [4]]"
18813,col,"[[1, 2], [2, 1], [1, 1, 1], [1], [3]]"
18814,row,"[[2, 1], [2, 1], [1, 1], [1], [4]]"
18814,col,"[[1, 2], [2, 1], [1, 1, 1], [1], [3]]"
18815,row,"[[2, 1], [2, 1], [1, 1], [1], [4]]"
18815,col,"[[1, 2], [2, 1], [1, 1, 1], [1], [3]]"
18816,row,"[[2, 1], [2, 1], [1, 1], [1], [4]]"
18816,col,"[[1, 2], [2, 1], [1, 1, 1], [1], [3]]"
18817,row,"[[1], [4], [1], [1, 2], [1]]"
18817,col,"[[2], [1, 1], [1], [1, 1], [3]]"
18818,row,"[[1], [4], [1], [1, 2], [1]]"
18818,col,"[[2], [1, 1], [1], [1, 1], [3]]"
18819,row,"[[1], [4], [1], [1, 2], [1]]"
18819,col,"[[2], [1, 1], [1], [1, 1], [3]]"
18820,row,"[[1], [4], [1], [1, 2], [1]]"
18820,col,"[[2], [1, 1], [1], [1, 1], [3]]"
18821,row,"[[1], [4], [1], [1, 2], [1]]"
18821,col,"[[2], [1, 1], [1], [1, 1], [3]]"
18822,row,"[[1], [4], [1], [1, 2], [1]]"
18822,col,"[[2], [1, 1], [1], [1, 1], [3]]"
18823,row,"[[1, 2], [1, 1, 1], [1], [3, 1], [2, 2]]"
18823,col,"[[5], [2], [2, 1], [1, 1], [1, 2]]"
18824,row,"[[1, 2], [1, 1, 1], [1], [3, 1], [2, 2]]"
18824,col,"[[5], [2], [2, 1], [1, 1], [1, 2]]"
18825,row,"[[1, 2], [1, 1, 1], [1], [3, 1], [2, 2]]"
18825,col,"[[5], [2], [2, 1], [1, 1], [1, 2]]"
18826,row,"[[1, 2], [1, 1, 1], [1], [3, 1], [2, 2]]"
18826,col,"[[5], [2], [2, 1], [1, 1], [1, 2]]"
18827,row,"[[1, 2], [1, 1, 1], [1], [3, 1], [2, 2]]"
18827,col,"[[5], [2], [2, 1], [1, 1], [1, 2]]"
18828,row,"[[1, 2], [1, 1, 1], [1], [3, 1], [2, 2]]"
18828,col,"[[5], [2], [2, 1], [1, 1], [1, 2]]"
18829,row,"[[2], [1], [2], [1, 1], [2]]"
18829,col,"[[1], [0], [2], [1, 1, 1], [2, 1]]"
18830,row,"[[2], [1], [2], [1, 1], [2]]"
18830,col,"[[1], [0], [2], [1, 1, 1], [2, 1]]"
18831,row,"[[2], [1], [2], [1, 1], [2]]"
18831,col,"[[1], [0], [2], [1, 1, 1], [2, 1]]"
18832,row,"[[2], [1], [2], [1, 1], [2]]"
18832,col,"[[1], [0], [2], [1, 1, 1], [2, 1]]"
18833,row,"[[2], [1], [2], [1, 1], [2]]"
18833,col,"[[1], [0], [2], [1, 1, 1], [2, 1]]"
18834,row,"[[2], [1], [2], [1, 1], [2]]"
18834,col,"[[1], [0], [2], [1, 1, 1], [2, 1]]"
18835,row,"[[2], [5], [1, 1], [1, 1], [1, 2]]"
18835,col,"[[3], [1, 1], [1], [3, 1], [2, 2]]"
18836,row,"[[2], [5], [1, 1], [1, 1], [1, 2]]"
18836,col,"[[3], [1, 1], [1], [3, 1], [2, 2]]"
18837,row,"[[2], [5], [1, 1], [1, 1], [1, 2]]"
18837,col,"[[3], [1, 1], [1], [3, 1], [2, 2]]"
18838,row,"[[2], [5], [1, 1], [1, 1], [1, 2]]"
18838,col,"[[3], [1, 1], [1], [3, 1], [2, 2]]"
18839,row,"[[2], [5], [1, 1], [1, 1], [1, 2]]"
18839,col,"[[3], [1, 1], [1], [3, 1], [2, 2]]"
18840,row,"[[2], [5], [1, 1], [1, 1], [1, 2]]"
18840,col,"[[3], [1, 1], [1], [3, 1], [2, 2]]"
18841,row,"[[1, 1], [1], [2], [1, 1], [3]]"
18841,col,"[[0], [1, 2], [1], [2, 1], [1, 2]]"
18842,row,"[[1, 1], [1], [2], [1, 1], [3]]"
18842,col,"[[0], [1, 2], [1], [2, 1], [1, 2]]"
18843,row,"[[1, 1], [1], [2], [1, 1], [3]]"
18843,col,"[[0], [1, 2], [1], [2, 1], [1, 2]]"
18844,row,"[[1, 1], [1], [2], [1, 1], [3]]"
18844,col,"[[0], [1, 2], [1], [2, 1], [1, 2]]"
18845,row,"[[1, 1], [1], [2], [1, 1], [3]]"
18845,col,"[[0], [1, 2], [1], [2, 1], [1, 2]]"
18846,row,"[[1, 1], [1], [2], [1, 1], [3]]"
18846,col,"[[0], [1, 2], [1], [2, 1], [1, 2]]"
18847,row,"[[1, 1], [1, 1], [1, 1], [2, 2], [1, 1]]"
18847,col,"[[1], [3], [1, 1], [2], [2, 2]]"
18848,row,"[[1, 1], [1, 1], [1, 1], [2, 2], [1, 1]]"
18848,col,"[[1], [3], [1, 1], [2], [2, 2]]"
18849,row,"[[1, 1], [1, 1], [1, 1], [2, 2], [1, 1]]"
18849,col,"[[1], [3], [1, 1], [2], [2, 2]]"
18850,row,"[[1, 1], [1, 1], [1, 1], [2, 2], [1, 1]]"
18850,col,"[[1], [3], [1, 1], [2], [2, 2]]"
18851,row,"[[1, 1], [1, 1], [1, 1], [2, 2], [1, 1]]"
18851,col,"[[1], [3], [1, 1], [2], [2, 2]]"
18852,row,"[[1, 1], [1, 1], [1, 1], [2, 2], [1, 1]]"
18852,col,"[[1], [3], [1, 1], [2], [2, 2]]"
18853,row,"[[1], [1, 1], [3, 1], [4], [1, 1]]"
18853,col,"[[2], [1, 2], [4], [1], [3]]"
18854,row,"[[1], [1, 1], [3, 1], [4], [1, 1]]"
18854,col,"[[2], [1, 2], [4], [1], [3]]"
18855,row,"[[1], [1, 1], [3, 1], [4], [1, 1]]"
18855,col,"[[2], [1, 2], [4], [1], [3]]"
18856,row,"[[1], [1, 1], [3, 1], [4], [1, 1]]"
18856,col,"[[2], [1, 2], [4], [1], [3]]"
18857,row,"[[1], [1, 1], [3, 1], [4], [1, 1]]"
18857,col,"[[2], [1, 2], [4], [1], [3]]"
18858,row,"[[1], [1, 1], [3, 1], [4], [1, 1]]"
18858,col,"[[2], [1, 2], [4], [1], [3]]"
18859,row,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1]]"
18859,col,"[[3], [2, 1], [2], [1, 1], [2]]"
18860,row,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1]]"
18860,col,"[[3], [2, 1], [2], [1, 1], [2]]"
18861,row,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1]]"
18861,col,"[[3], [2, 1], [2], [1, 1], [2]]"
18862,row,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1]]"
18862,col,"[[3], [2, 1], [2], [1, 1], [2]]"
18863,row,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1]]"
18863,col,"[[3], [2, 1], [2], [1, 1], [2]]"
18864,row,"[[1, 1], [2, 1], [1, 1, 1], [1, 2], [1]]"
18864,col,"[[3], [2, 1], [2], [1, 1], [2]]"
18865,row,"[[4], [2, 1], [1, 1], [4], [1, 2]]"
18865,col,"[[4], [2, 2], [1, 1], [1, 2], [2, 1]]"
18866,row,"[[4], [2, 1], [1, 1], [4], [1, 2]]"
18866,col,"[[4], [2, 2], [1, 1], [1, 2], [2, 1]]"
18867,row,"[[4], [2, 1], [1, 1], [4], [1, 2]]"
18867,col,"[[4], [2, 2], [1, 1], [1, 2], [2, 1]]"
18868,row,"[[4], [2, 1], [1, 1], [4], [1, 2]]"
18868,col,"[[4], [2, 2], [1, 1], [1, 2], [2, 1]]"
18869,row,"[[4], [2, 1], [1, 1], [4], [1, 2]]"
18869,col,"[[4], [2, 2], [1, 1], [1, 2], [2, 1]]"
18870,row,"[[4], [2, 1], [1, 1], [4], [1, 2]]"
18870,col,"[[4], [2, 2], [1, 1], [1, 2], [2, 1]]"
