puzzle_number,type,hints
14295,col,"[[1, 2], [3], [1, 2], [1, 1, 1], [0]]"
14296,row,"[[1, 2], [0], [1, 1], [3], [4]]"
14296,col,"[[1, 2], [3], [1, 2], [1, 1, 1], [0]]"
14297,row,"[[1, 2], [0], [1, 1], [3], [4]]"
14297,col,"[[1, 2], [3], [1, 2], [1, 1, 1], [0]]"
14298,row,"[[1, 2], [0], [1, 1], [3], [4]]"
14298,col,"[[1, 2], [3], [1, 2], [1, 1, 1], [0]]"
14299,row,"[[1, 1], [1], [1, 2], [2], [0]]"
14299,col,"[[3], [1, 1], [1], [1, 1], [0]]"
14300,row,"[[1, 1], [1], [1, 2], [2], [0]]"
14300,col,"[[3], [1, 1], [1], [1, 1], [0]]"
14301,row,"[[1, 1], [1], [1, 2], [2], [0]]"
14301,col,"[[3], [1, 1], [1], [1, 1], [0]]"
14302,row,"[[1, 1], [1], [1, 2], [2], [0]]"
14302,col,"[[3], [1, 1], [1], [1, 1], [0]]"
14303,row,"[[1, 1], [1], [1, 2], [2], [0]]"
14303,col,"[[3], [1, 1], [1], [1, 1], [0]]"
14304,row,"[[1, 1], [1], [1, 2], [2], [0]]"
14304,col,"[[3], [1, 1], [1], [1, 1], [0]]"
14305,row,"[[1, 3], [4], [3], [3], [5]]"
14305,col,"[[3, 1], [4], [5], [2, 2], [1, 1]]"
14306,row,"[[1, 3], [4], [3], [3], [5]]"
14306,col,"[[3, 1], [4], [5], [2, 2], [1, 1]]"
14307,row,"[[1, 3], [4], [3], [3], [5]]"
14307,col,"[[3, 1], [4], [5], [2, 2], [1, 1]]"
14308,row,"[[1, 3], [4], [3], [3], [5]]"
14308,col,"[[3, 1], [4], [5], [2, 2], [1, 1]]"
14309,row,"[[1, 3], [4], [3], [3], [5]]"
14309,col,"[[3, 1], [4], [5], [2, 2], [1, 1]]"
14310,row,"[[1, 3], [4], [3], [3], [5]]"
14310,col,"[[3, 1], [4], [5], [2, 2], [1, 1]]"
14311,row,"[[3], [2, 1], [1, 1], [1, 2], [2]]"
14311,col,"[[2], [2, 1], [5], [1, 1], [1]]"
14312,row,"[[3], [2, 1], [1, 1], [1, 2], [2]]"
14312,col,"[[2], [2, 1], [5], [1, 1], [1]]"
14313,row,"[[3], [2, 1], [1, 1], [1, 2], [2]]"
14313,col,"[[2], [2, 1], [5], [1, 1], [1]]"
14314,row,"[[3], [2, 1], [1, 1], [1, 2], [2]]"
14314,col,"[[2], [2, 1], [5], [1, 1], [1]]"
14315,row,"[[3], [2, 1], [1, 1], [1, 2], [2]]"
14315,col,"[[2], [2, 1], [5], [1, 1], [1]]"
14316,row,"[[3], [2, 1], [1, 1], [1, 2], [2]]"
14316,col,"[[2], [2, 1], [5], [1, 1], [1]]"
14317,row,"[[2, 1], [1, 2], [1, 2], [1, 1], [1, 1]]"
14317,col,"[[1, 2], [3], [0], [5], [2]]"
14318,row,"[[2, 1], [1, 2], [1, 2], [1, 1], [1, 1]]"
14318,col,"[[1, 2], [3], [0], [5], [2]]"
14319,row,"[[2, 1], [1, 2], [1, 2], [1, 1], [1, 1]]"
14319,col,"[[1, 2], [3], [0], [5], [2]]"
14320,row,"[[2, 1], [1, 2], [1, 2], [1, 1], [1, 1]]"
14320,col,"[[1, 2], [3], [0], [5], [2]]"
14321,row,"[[2, 1], [1, 2], [1, 2], [1, 1], [1, 1]]"
14321,col,"[[1, 2], [3], [0], [5], [2]]"
14322,row,"[[2, 1], [1, 2], [1, 2], [1, 1], [1, 1]]"
14322,col,"[[1, 2], [3], [0], [5], [2]]"
14323,row,"[[0], [1], [1, 1], [1], [1]]"
14323,col,"[[0], [1, 1], [1], [0], [1, 1]]"
14324,row,"[[0], [1], [1, 1], [1], [1]]"
14324,col,"[[0], [1, 1], [1], [0], [1, 1]]"
14325,row,"[[0], [1], [1, 1], [1], [1]]"
14325,col,"[[0], [1, 1], [1], [0], [1, 1]]"
14326,row,"[[0], [1], [1, 1], [1], [1]]"
14326,col,"[[0], [1, 1], [1], [0], [1, 1]]"
14327,row,"[[0], [1], [1, 1], [1], [1]]"
14327,col,"[[0], [1, 1], [1], [0], [1, 1]]"
14328,row,"[[0], [1], [1, 1], [1], [1]]"
14328,col,"[[0], [1, 1], [1], [0], [1, 1]]"
14329,row,"[[1], [1, 1, 1], [1, 1, 1], [2], [0]]"
14329,col,"[[2], [1], [2], [1], [3]]"
14330,row,"[[1], [1, 1, 1], [1, 1, 1], [2], [0]]"
14330,col,"[[2], [1], [2], [1], [3]]"
14331,row,"[[1], [1, 1, 1], [1, 1, 1], [2], [0]]"
14331,col,"[[2], [1], [2], [1], [3]]"
14332,row,"[[1], [1, 1, 1], [1, 1, 1], [2], [0]]"
14332,col,"[[2], [1], [2], [1], [3]]"
14333,row,"[[1], [1, 1, 1], [1, 1, 1], [2], [0]]"
14333,col,"[[2], [1], [2], [1], [3]]"
14334,row,"[[1], [1, 1, 1], [1, 1, 1], [2], [0]]"
14334,col,"[[2], [1], [2], [1], [3]]"
14335,row,"[[1, 1, 1], [3], [2, 1], [1], [1, 1]]"
14335,col,"[[1, 1, 1], [2], [2, 2], [2], [1]]"
14336,row,"[[1, 1, 1], [3], [2, 1], [1], [1, 1]]"
14336,col,"[[1, 1, 1], [2], [2, 2], [2], [1]]"
14337,row,"[[1, 1, 1], [3], [2, 1], [1], [1, 1]]"
14337,col,"[[1, 1, 1], [2], [2, 2], [2], [1]]"
14338,row,"[[1, 1, 1], [3], [2, 1], [1], [1, 1]]"
14338,col,"[[1, 1, 1], [2], [2, 2], [2], [1]]"
14339,row,"[[1, 1, 1], [3], [2, 1], [1], [1, 1]]"
14339,col,"[[1, 1, 1], [2], [2, 2], [2], [1]]"
14340,row,"[[1, 1, 1], [3], [2, 1], [1], [1, 1]]"
14340,col,"[[1, 1, 1], [2], [2, 2], [2], [1]]"
14341,row,"[[1], [1], [1, 1, 1], [1, 1, 1], [1]]"
14341,col,"[[2], [0], [2], [1], [1, 3]]"
14342,row,"[[1], [1], [1, 1, 1], [1, 1, 1], [1]]"
14342,col,"[[2], [0], [2], [1], [1, 3]]"
14343,row,"[[1], [1], [1, 1, 1], [1, 1, 1], [1]]"
14343,col,"[[2], [0], [2], [1], [1, 3]]"
14344,row,"[[1], [1], [1, 1, 1], [1, 1, 1], [1]]"
14344,col,"[[2], [0], [2], [1], [1, 3]]"
14345,row,"[[1], [1], [1, 1, 1], [1, 1, 1], [1]]"
14345,col,"[[2], [0], [2], [1], [1, 3]]"
14346,row,"[[1], [1], [1, 1, 1], [1, 1, 1], [1]]"
14346,col,"[[2], [0], [2], [1], [1, 3]]"
14347,row,"[[1, 1], [2, 1], [4], [1], [5]]"
14347,col,"[[1, 2], [3, 1], [1, 1], [2, 1], [1, 1, 1]]"
14348,row,"[[1, 1], [2, 1], [4], [1], [5]]"
14348,col,"[[1, 2], [3, 1], [1, 1], [2, 1], [1, 1, 1]]"
14349,row,"[[1, 1], [2, 1], [4], [1], [5]]"
14349,col,"[[1, 2], [3, 1], [1, 1], [2, 1], [1, 1, 1]]"
14350,row,"[[1, 1], [2, 1], [4], [1], [5]]"
14350,col,"[[1, 2], [3, 1], [1, 1], [2, 1], [1, 1, 1]]"
14351,row,"[[1, 1], [2, 1], [4], [1], [5]]"
14351,col,"[[1, 2], [3, 1], [1, 1], [2, 1], [1, 1, 1]]"
14352,row,"[[1, 1], [2, 1], [4], [1], [5]]"
14352,col,"[[1, 2], [3, 1], [1, 1], [2, 1], [1, 1, 1]]"
14353,row,"[[5], [1, 2], [1, 1], [4], [2, 1]]"
14353,col,"[[1, 3], [2, 2], [1, 1], [2, 1], [3, 1]]"
14354,row,"[[5], [1, 2], [1, 1], [4], [2, 1]]"
14354,col,"[[1, 3], [2, 2], [1, 1], [2, 1], [3, 1]]"
14355,row,"[[5], [1, 2], [1, 1], [4], [2, 1]]"
14355,col,"[[1, 3], [2, 2], [1, 1], [2, 1], [3, 1]]"
14356,row,"[[5], [1, 2], [1, 1], [4], [2, 1]]"
14356,col,"[[1, 3], [2, 2], [1, 1], [2, 1], [3, 1]]"
14357,row,"[[5], [1, 2], [1, 1], [4], [2, 1]]"
14357,col,"[[1, 3], [2, 2], [1, 1], [2, 1], [3, 1]]"
14358,row,"[[5], [1, 2], [1, 1], [4], [2, 1]]"
14358,col,"[[1, 3], [2, 2], [1, 1], [2, 1], [3, 1]]"
14359,row,"[[2], [1, 1], [2, 1], [1, 1, 1], [1, 1]]"
14359,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [2]]"
14360,row,"[[2], [1, 1], [2, 1], [1, 1, 1], [1, 1]]"
14360,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [2]]"
14361,row,"[[2], [1, 1], [2, 1], [1, 1, 1], [1, 1]]"
14361,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [2]]"
14362,row,"[[2], [1, 1], [2, 1], [1, 1, 1], [1, 1]]"
14362,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [2]]"
14363,row,"[[2], [1, 1], [2, 1], [1, 1, 1], [1, 1]]"
14363,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [2]]"
14364,row,"[[2], [1, 1], [2, 1], [1, 1, 1], [1, 1]]"
14364,col,"[[1, 2], [1, 1], [1, 2], [1, 1], [2]]"
14365,row,"[[1, 1], [1, 2], [1, 3], [3], [1, 3]]"
14365,col,"[[2, 1], [1], [5], [4], [1, 1, 1]]"
14366,row,"[[1, 1], [1, 2], [1, 3], [3], [1, 3]]"
14366,col,"[[2, 1], [1], [5], [4], [1, 1, 1]]"
14367,row,"[[1, 1], [1, 2], [1, 3], [3], [1, 3]]"
14367,col,"[[2, 1], [1], [5], [4], [1, 1, 1]]"
14368,row,"[[1, 1], [1, 2], [1, 3], [3], [1, 3]]"
14368,col,"[[2, 1], [1], [5], [4], [1, 1, 1]]"
14369,row,"[[1, 1], [1, 2], [1, 3], [3], [1, 3]]"
14369,col,"[[2, 1], [1], [5], [4], [1, 1, 1]]"
14370,row,"[[1, 1], [1, 2], [1, 3], [3], [1, 3]]"
14370,col,"[[2, 1], [1], [5], [4], [1, 1, 1]]"
14371,row,"[[1], [4], [2, 1], [1], [2, 1]]"
14371,col,"[[2, 1], [3, 1], [1], [1, 2], [1]]"
14372,row,"[[1], [4], [2, 1], [1], [2, 1]]"
14372,col,"[[2, 1], [3, 1], [1], [1, 2], [1]]"
14373,row,"[[1], [4], [2, 1], [1], [2, 1]]"
14373,col,"[[2, 1], [3, 1], [1], [1, 2], [1]]"
14374,row,"[[1], [4], [2, 1], [1], [2, 1]]"
14374,col,"[[2, 1], [3, 1], [1], [1, 2], [1]]"
14375,row,"[[1], [4], [2, 1], [1], [2, 1]]"
14375,col,"[[2, 1], [3, 1], [1], [1, 2], [1]]"
14376,row,"[[1], [4], [2, 1], [1], [2, 1]]"
14376,col,"[[2, 1], [3, 1], [1], [1, 2], [1]]"
14377,row,"[[2, 1], [4], [4], [1], [1]]"
14377,col,"[[1, 3], [3], [2], [2], [2]]"
14378,row,"[[2, 1], [4], [4], [1], [1]]"
14378,col,"[[1, 3], [3], [2], [2], [2]]"
14379,row,"[[2, 1], [4], [4], [1], [1]]"
14379,col,"[[1, 3], [3], [2], [2], [2]]"
14380,row,"[[2, 1], [4], [4], [1], [1]]"
14380,col,"[[1, 3], [3], [2], [2], [2]]"
14381,row,"[[2, 1], [4], [4], [1], [1]]"
14381,col,"[[1, 3], [3], [2], [2], [2]]"
14382,row,"[[2, 1], [4], [4], [1], [1]]"
14382,col,"[[1, 3], [3], [2], [2], [2]]"
14383,row,"[[1], [1], [4], [0], [1, 2]]"
14383,col,"[[3], [1, 1], [1], [1, 1], [1]]"
14384,row,"[[1], [1], [4], [0], [1, 2]]"
14384,col,"[[3], [1, 1], [1], [1, 1], [1]]"
14385,row,"[[1], [1], [4], [0], [1, 2]]"
14385,col,"[[3], [1, 1], [1], [1, 1], [1]]"
14386,row,"[[1], [1], [4], [0], [1, 2]]"
14386,col,"[[3], [1, 1], [1], [1, 1], [1]]"
14387,row,"[[1], [1], [4], [0], [1, 2]]"
14387,col,"[[3], [1, 1], [1], [1, 1], [1]]"
14388,row,"[[1], [1], [4], [0], [1, 2]]"
14388,col,"[[3], [1, 1], [1], [1, 1], [1]]"
14389,row,"[[1, 1], [5], [1], [1, 1], [2]]"
14389,col,"[[3], [2], [1], [1, 1], [2, 2]]"
14390,row,"[[1, 1], [5], [1], [1, 1], [2]]"
14390,col,"[[3], [2], [1], [1, 1], [2, 2]]"
14391,row,"[[1, 1], [5], [1], [1, 1], [2]]"
14391,col,"[[3], [2], [1], [1, 1], [2, 2]]"
14392,row,"[[1, 1], [5], [1], [1, 1], [2]]"
14392,col,"[[3], [2], [1], [1, 1], [2, 2]]"
14393,row,"[[1, 1], [5], [1], [1, 1], [2]]"
14393,col,"[[3], [2], [1], [1, 1], [2, 2]]"
14394,row,"[[1, 1], [5], [1], [1, 1], [2]]"
14394,col,"[[3], [2], [1], [1, 1], [2, 2]]"
14395,row,"[[2], [3], [3], [2, 1], [1, 2]]"
14395,col,"[[2, 1], [3], [5], [1, 1], [1]]"
14396,row,"[[2], [3], [3], [2, 1], [1, 2]]"
14396,col,"[[2, 1], [3], [5], [1, 1], [1]]"
14397,row,"[[2], [3], [3], [2, 1], [1, 2]]"
14397,col,"[[2, 1], [3], [5], [1, 1], [1]]"
14398,row,"[[2], [3], [3], [2, 1], [1, 2]]"
14398,col,"[[2, 1], [3], [5], [1, 1], [1]]"
14399,row,"[[2], [3], [3], [2, 1], [1, 2]]"
14399,col,"[[2, 1], [3], [5], [1, 1], [1]]"
14400,row,"[[2], [3], [3], [2, 1], [1, 2]]"
14400,col,"[[2, 1], [3], [5], [1, 1], [1]]"
14401,row,"[[1], [1], [2, 1], [1, 2], [2]]"
14401,col,"[[1], [1, 1], [1, 3], [1], [2]]"
14402,row,"[[1], [1], [2, 1], [1, 2], [2]]"
14402,col,"[[1], [1, 1], [1, 3], [1], [2]]"
14403,row,"[[1], [1], [2, 1], [1, 2], [2]]"
14403,col,"[[1], [1, 1], [1, 3], [1], [2]]"
14404,row,"[[1], [1], [2, 1], [1, 2], [2]]"
14404,col,"[[1], [1, 1], [1, 3], [1], [2]]"
14405,row,"[[1], [1], [2, 1], [1, 2], [2]]"
14405,col,"[[1], [1, 1], [1, 3], [1], [2]]"
14406,row,"[[1], [1], [2, 1], [1, 2], [2]]"
14406,col,"[[1], [1, 1], [1, 3], [1], [2]]"
14407,row,"[[3], [2, 1], [3], [1], [1]]"
14407,col,"[[3], [2], [1, 1], [2, 1], [1]]"
14408,row,"[[3], [2, 1], [3], [1], [1]]"
14408,col,"[[3], [2], [1, 1], [2, 1], [1]]"
14409,row,"[[3], [2, 1], [3], [1], [1]]"
14409,col,"[[3], [2], [1, 1], [2, 1], [1]]"
14410,row,"[[3], [2, 1], [3], [1], [1]]"
14410,col,"[[3], [2], [1, 1], [2, 1], [1]]"
14411,row,"[[3], [2, 1], [3], [1], [1]]"
14411,col,"[[3], [2], [1, 1], [2, 1], [1]]"
14412,row,"[[3], [2, 1], [3], [1], [1]]"
14412,col,"[[3], [2], [1, 1], [2, 1], [1]]"
14413,row,"[[2], [5], [4], [1, 1], [1, 2]]"
14413,col,"[[4], [3, 1], [2], [2, 1], [1, 2]]"
14414,row,"[[2], [5], [4], [1, 1], [1, 2]]"
14414,col,"[[4], [3, 1], [2], [2, 1], [1, 2]]"
14415,row,"[[2], [5], [4], [1, 1], [1, 2]]"
14415,col,"[[4], [3, 1], [2], [2, 1], [1, 2]]"
14416,row,"[[2], [5], [4], [1, 1], [1, 2]]"
14416,col,"[[4], [3, 1], [2], [2, 1], [1, 2]]"
14417,row,"[[2], [5], [4], [1, 1], [1, 2]]"
14417,col,"[[4], [3, 1], [2], [2, 1], [1, 2]]"
14418,row,"[[2], [5], [4], [1, 1], [1, 2]]"
14418,col,"[[4], [3, 1], [2], [2, 1], [1, 2]]"
14419,row,"[[1, 1], [1], [2, 2], [1, 2], [1, 1]]"
14419,col,"[[1, 2], [1, 1], [2], [3], [2]]"
14420,row,"[[1, 1], [1], [2, 2], [1, 2], [1, 1]]"
14420,col,"[[1, 2], [1, 1], [2], [3], [2]]"
14421,row,"[[1, 1], [1], [2, 2], [1, 2], [1, 1]]"
14421,col,"[[1, 2], [1, 1], [2], [3], [2]]"
14422,row,"[[1, 1], [1], [2, 2], [1, 2], [1, 1]]"
14422,col,"[[1, 2], [1, 1], [2], [3], [2]]"
14423,row,"[[1, 1], [1], [2, 2], [1, 2], [1, 1]]"
14423,col,"[[1, 2], [1, 1], [2], [3], [2]]"
14424,row,"[[1, 1], [1], [2, 2], [1, 2], [1, 1]]"
14424,col,"[[1, 2], [1, 1], [2], [3], [2]]"
14425,row,"[[1], [1], [1, 1], [1, 1], [1]]"
14425,col,"[[2, 1], [0], [3], [0], [1]]"
14426,row,"[[1], [1], [1, 1], [1, 1], [1]]"
14426,col,"[[2, 1], [0], [3], [0], [1]]"
14427,row,"[[1], [1], [1, 1], [1, 1], [1]]"
14427,col,"[[2, 1], [0], [3], [0], [1]]"
14428,row,"[[1], [1], [1, 1], [1, 1], [1]]"
14428,col,"[[2, 1], [0], [3], [0], [1]]"
14429,row,"[[1], [1], [1, 1], [1, 1], [1]]"
14429,col,"[[2, 1], [0], [3], [0], [1]]"
14430,row,"[[1], [1], [1, 1], [1, 1], [1]]"
14430,col,"[[2, 1], [0], [3], [0], [1]]"
14431,row,"[[3, 1], [3, 1], [2], [0], [2, 1]]"
14431,col,"[[3], [3, 1], [2, 1], [0], [2, 1]]"
14432,row,"[[3, 1], [3, 1], [2], [0], [2, 1]]"
14432,col,"[[3], [3, 1], [2, 1], [0], [2, 1]]"
14433,row,"[[3, 1], [3, 1], [2], [0], [2, 1]]"
14433,col,"[[3], [3, 1], [2, 1], [0], [2, 1]]"
14434,row,"[[3, 1], [3, 1], [2], [0], [2, 1]]"
14434,col,"[[3], [3, 1], [2, 1], [0], [2, 1]]"
14435,row,"[[3, 1], [3, 1], [2], [0], [2, 1]]"
14435,col,"[[3], [3, 1], [2, 1], [0], [2, 1]]"
14436,row,"[[3, 1], [3, 1], [2], [0], [2, 1]]"
14436,col,"[[3], [3, 1], [2, 1], [0], [2, 1]]"
14437,row,"[[2], [1, 1, 1], [1, 1], [1], [1]]"
14437,col,"[[3], [1], [1, 2], [0], [2]]"
14438,row,"[[2], [1, 1, 1], [1, 1], [1], [1]]"
14438,col,"[[3], [1], [1, 2], [0], [2]]"
14439,row,"[[2], [1, 1, 1], [1, 1], [1], [1]]"
14439,col,"[[3], [1], [1, 2], [0], [2]]"
14440,row,"[[2], [1, 1, 1], [1, 1], [1], [1]]"
14440,col,"[[3], [1], [1, 2], [0], [2]]"
14441,row,"[[2], [1, 1, 1], [1, 1], [1], [1]]"
14441,col,"[[3], [1], [1, 2], [0], [2]]"
14442,row,"[[2], [1, 1, 1], [1, 1], [1], [1]]"
14442,col,"[[3], [1], [1, 2], [0], [2]]"
14443,row,"[[3], [2], [1, 1], [1, 1, 1], [1]]"
14443,col,"[[2, 1], [3, 1], [1, 1], [1], [1]]"
14444,row,"[[3], [2], [1, 1], [1, 1, 1], [1]]"
14444,col,"[[2, 1], [3, 1], [1, 1], [1], [1]]"
14445,row,"[[3], [2], [1, 1], [1, 1, 1], [1]]"
14445,col,"[[2, 1], [3, 1], [1, 1], [1], [1]]"
14446,row,"[[3], [2], [1, 1], [1, 1, 1], [1]]"
14446,col,"[[2, 1], [3, 1], [1, 1], [1], [1]]"
14447,row,"[[3], [2], [1, 1], [1, 1, 1], [1]]"
14447,col,"[[2, 1], [3, 1], [1, 1], [1], [1]]"
14448,row,"[[3], [2], [1, 1], [1, 1, 1], [1]]"
14448,col,"[[2, 1], [3, 1], [1, 1], [1], [1]]"
14449,row,"[[1, 2], [3, 1], [2], [2, 1], [3]]"
14449,col,"[[1, 1], [2, 1], [1, 1], [1, 1, 1], [5]]"
14450,row,"[[1, 2], [3, 1], [2], [2, 1], [3]]"
14450,col,"[[1, 1], [2, 1], [1, 1], [1, 1, 1], [5]]"
14451,row,"[[1, 2], [3, 1], [2], [2, 1], [3]]"
14451,col,"[[1, 1], [2, 1], [1, 1], [1, 1, 1], [5]]"
14452,row,"[[1, 2], [3, 1], [2], [2, 1], [3]]"
14452,col,"[[1, 1], [2, 1], [1, 1], [1, 1, 1], [5]]"
14453,row,"[[1, 2], [3, 1], [2], [2, 1], [3]]"
14453,col,"[[1, 1], [2, 1], [1, 1], [1, 1, 1], [5]]"
14454,row,"[[1, 2], [3, 1], [2], [2, 1], [3]]"
14454,col,"[[1, 1], [2, 1], [1, 1], [1, 1, 1], [5]]"
14455,row,"[[2, 1], [2], [4], [1, 1, 1], [1, 2]]"
14455,col,"[[2], [3], [4], [1, 1], [1, 3]]"
14456,row,"[[2, 1], [2], [4], [1, 1, 1], [1, 2]]"
14456,col,"[[2], [3], [4], [1, 1], [1, 3]]"
14457,row,"[[2, 1], [2], [4], [1, 1, 1], [1, 2]]"
14457,col,"[[2], [3], [4], [1, 1], [1, 3]]"
14458,row,"[[2, 1], [2], [4], [1, 1, 1], [1, 2]]"
14458,col,"[[2], [3], [4], [1, 1], [1, 3]]"
14459,row,"[[2, 1], [2], [4], [1, 1, 1], [1, 2]]"
14459,col,"[[2], [3], [4], [1, 1], [1, 3]]"
14460,row,"[[2, 1], [2], [4], [1, 1, 1], [1, 2]]"
14460,col,"[[2], [3], [4], [1, 1], [1, 3]]"
14461,row,"[[4], [1], [1, 1], [1, 1, 1], [1, 1]]"
14461,col,"[[3], [1], [1, 3], [1], [1, 2]]"
14462,row,"[[4], [1], [1, 1], [1, 1, 1], [1, 1]]"
14462,col,"[[3], [1], [1, 3], [1], [1, 2]]"
14463,row,"[[4], [1], [1, 1], [1, 1, 1], [1, 1]]"
14463,col,"[[3], [1], [1, 3], [1], [1, 2]]"
14464,row,"[[4], [1], [1, 1], [1, 1, 1], [1, 1]]"
14464,col,"[[3], [1], [1, 3], [1], [1, 2]]"
14465,row,"[[4], [1], [1, 1], [1, 1, 1], [1, 1]]"
14465,col,"[[3], [1], [1, 3], [1], [1, 2]]"
14466,row,"[[4], [1], [1, 1], [1, 1, 1], [1, 1]]"
14466,col,"[[3], [1], [1, 3], [1], [1, 2]]"
14467,row,"[[1, 1], [1], [2], [1], [2, 1]]"
14467,col,"[[1, 1], [1, 1], [1], [1], [3]]"
14468,row,"[[1, 1], [1], [2], [1], [2, 1]]"
14468,col,"[[1, 1], [1, 1], [1], [1], [3]]"
14469,row,"[[1, 1], [1], [2], [1], [2, 1]]"
14469,col,"[[1, 1], [1, 1], [1], [1], [3]]"
14470,row,"[[1, 1], [1], [2], [1], [2, 1]]"
14470,col,"[[1, 1], [1, 1], [1], [1], [3]]"
14471,row,"[[1, 1], [1], [2], [1], [2, 1]]"
14471,col,"[[1, 1], [1, 1], [1], [1], [3]]"
14472,row,"[[1, 1], [1], [2], [1], [2, 1]]"
14472,col,"[[1, 1], [1, 1], [1], [1], [3]]"
14473,row,"[[2, 2], [1, 3], [3], [2, 1], [3, 1]]"
14473,col,"[[2, 2], [1, 2], [2, 1], [3], [5]]"
14474,row,"[[2, 2], [1, 3], [3], [2, 1], [3, 1]]"
14474,col,"[[2, 2], [1, 2], [2, 1], [3], [5]]"
14475,row,"[[2, 2], [1, 3], [3], [2, 1], [3, 1]]"
14475,col,"[[2, 2], [1, 2], [2, 1], [3], [5]]"
14476,row,"[[2, 2], [1, 3], [3], [2, 1], [3, 1]]"
14476,col,"[[2, 2], [1, 2], [2, 1], [3], [5]]"
14477,row,"[[2, 2], [1, 3], [3], [2, 1], [3, 1]]"
14477,col,"[[2, 2], [1, 2], [2, 1], [3], [5]]"
14478,row,"[[2, 2], [1, 3], [3], [2, 1], [3, 1]]"
14478,col,"[[2, 2], [1, 2], [2, 1], [3], [5]]"
14479,row,"[[2, 1], [1, 2], [1, 2], [1, 3], [2, 1]]"
14479,col,"[[4], [1, 1], [4], [4], [1, 1]]"
14480,row,"[[2, 1], [1, 2], [1, 2], [1, 3], [2, 1]]"
14480,col,"[[4], [1, 1], [4], [4], [1, 1]]"
14481,row,"[[2, 1], [1, 2], [1, 2], [1, 3], [2, 1]]"
14481,col,"[[4], [1, 1], [4], [4], [1, 1]]"
14482,row,"[[2, 1], [1, 2], [1, 2], [1, 3], [2, 1]]"
14482,col,"[[4], [1, 1], [4], [4], [1, 1]]"
14483,row,"[[2, 1], [1, 2], [1, 2], [1, 3], [2, 1]]"
14483,col,"[[4], [1, 1], [4], [4], [1, 1]]"
14484,row,"[[2, 1], [1, 2], [1, 2], [1, 3], [2, 1]]"
14484,col,"[[4], [1, 1], [4], [4], [1, 1]]"
14485,row,"[[1], [2, 1], [2], [5], [1]]"
14485,col,"[[1], [1, 1], [3], [2], [2, 2]]"
14486,row,"[[1], [2, 1], [2], [5], [1]]"
14486,col,"[[1], [1, 1], [3], [2], [2, 2]]"
14487,row,"[[1], [2, 1], [2], [5], [1]]"
14487,col,"[[1], [1, 1], [3], [2], [2, 2]]"
14488,row,"[[1], [2, 1], [2], [5], [1]]"
14488,col,"[[1], [1, 1], [3], [2], [2, 2]]"
14489,row,"[[1], [2, 1], [2], [5], [1]]"
14489,col,"[[1], [1, 1], [3], [2], [2, 2]]"
14490,row,"[[1], [2, 1], [2], [5], [1]]"
14490,col,"[[1], [1, 1], [3], [2], [2, 2]]"
14491,row,"[[2], [2, 2], [1, 3], [1], [1, 1]]"
14491,col,"[[2, 1], [2, 1], [1, 1], [2, 1], [2]]"
14492,row,"[[2], [2, 2], [1, 3], [1], [1, 1]]"
14492,col,"[[2, 1], [2, 1], [1, 1], [2, 1], [2]]"
14493,row,"[[2], [2, 2], [1, 3], [1], [1, 1]]"
14493,col,"[[2, 1], [2, 1], [1, 1], [2, 1], [2]]"
14494,row,"[[2], [2, 2], [1, 3], [1], [1, 1]]"
14494,col,"[[2, 1], [2, 1], [1, 1], [2, 1], [2]]"
14495,row,"[[2], [2, 2], [1, 3], [1], [1, 1]]"
14495,col,"[[2, 1], [2, 1], [1, 1], [2, 1], [2]]"
14496,row,"[[2], [2, 2], [1, 3], [1], [1, 1]]"
14496,col,"[[2, 1], [2, 1], [1, 1], [2, 1], [2]]"
14497,row,"[[5], [2], [3, 1], [3, 1], [1]]"
14497,col,"[[4], [4], [1, 3], [1], [1, 2]]"
14498,row,"[[5], [2], [3, 1], [3, 1], [1]]"
14498,col,"[[4], [4], [1, 3], [1], [1, 2]]"
14499,row,"[[5], [2], [3, 1], [3, 1], [1]]"
14499,col,"[[4], [4], [1, 3], [1], [1, 2]]"
14500,row,"[[5], [2], [3, 1], [3, 1], [1]]"
14500,col,"[[4], [4], [1, 3], [1], [1, 2]]"
14501,row,"[[5], [2], [3, 1], [3, 1], [1]]"
14501,col,"[[4], [4], [1, 3], [1], [1, 2]]"
14502,row,"[[5], [2], [3, 1], [3, 1], [1]]"
14502,col,"[[4], [4], [1, 3], [1], [1, 2]]"
14503,row,"[[1, 2], [1, 3], [1, 2], [1], [1, 3]]"
14503,col,"[[3, 1], [1], [3, 1], [3, 1], [1, 1]]"
14504,row,"[[1, 2], [1, 3], [1, 2], [1], [1, 3]]"
14504,col,"[[3, 1], [1], [3, 1], [3, 1], [1, 1]]"
14505,row,"[[1, 2], [1, 3], [1, 2], [1], [1, 3]]"
14505,col,"[[3, 1], [1], [3, 1], [3, 1], [1, 1]]"
14506,row,"[[1, 2], [1, 3], [1, 2], [1], [1, 3]]"
14506,col,"[[3, 1], [1], [3, 1], [3, 1], [1, 1]]"
14507,row,"[[1, 2], [1, 3], [1, 2], [1], [1, 3]]"
