puzzle_number,type,hints
4016,row,"[[1], [2, 2], [3], [1, 3], [2, 2]]"
4016,col,"[[4], [2, 1], [1, 2], [1, 2], [1, 2]]"
4017,row,"[[1], [2, 2], [3], [1, 3], [2, 2]]"
4017,col,"[[4], [2, 1], [1, 2], [1, 2], [1, 2]]"
4018,row,"[[1], [2, 2], [3], [1, 3], [2, 2]]"
4018,col,"[[4], [2, 1], [1, 2], [1, 2], [1, 2]]"
4019,row,"[[1], [2, 2], [3], [1, 3], [2, 2]]"
4019,col,"[[4], [2, 1], [1, 2], [1, 2], [1, 2]]"
4020,row,"[[1], [2, 2], [3], [1, 3], [2, 2]]"
4020,col,"[[4], [2, 1], [1, 2], [1, 2], [1, 2]]"
4021,row,"[[1, 1], [1], [0], [1, 1], [4]]"
4021,col,"[[2], [1], [1, 1], [1], [2, 1]]"
4022,row,"[[1, 1], [1], [0], [1, 1], [4]]"
4022,col,"[[2], [1], [1, 1], [1], [2, 1]]"
4023,row,"[[1, 1], [1], [0], [1, 1], [4]]"
4023,col,"[[2], [1], [1, 1], [1], [2, 1]]"
4024,row,"[[1, 1], [1], [0], [1, 1], [4]]"
4024,col,"[[2], [1], [1, 1], [1], [2, 1]]"
4025,row,"[[1, 1], [1], [0], [1, 1], [4]]"
4025,col,"[[2], [1], [1, 1], [1], [2, 1]]"
4026,row,"[[1, 1], [1], [0], [1, 1], [4]]"
4026,col,"[[2], [1], [1, 1], [1], [2, 1]]"
4027,row,"[[2, 1], [2, 1], [1, 1, 1], [1, 1, 1], [2, 1]]"
4027,col,"[[4], [2, 1], [3], [2], [3]]"
4028,row,"[[2, 1], [2, 1], [1, 1, 1], [1, 1, 1], [2, 1]]"
4028,col,"[[4], [2, 1], [3], [2], [3]]"
4029,row,"[[2, 1], [2, 1], [1, 1, 1], [1, 1, 1], [2, 1]]"
4029,col,"[[4], [2, 1], [3], [2], [3]]"
4030,row,"[[2, 1], [2, 1], [1, 1, 1], [1, 1, 1], [2, 1]]"
4030,col,"[[4], [2, 1], [3], [2], [3]]"
4031,row,"[[2, 1], [2, 1], [1, 1, 1], [1, 1, 1], [2, 1]]"
4031,col,"[[4], [2, 1], [3], [2], [3]]"
4032,row,"[[2, 1], [2, 1], [1, 1, 1], [1, 1, 1], [2, 1]]"
4032,col,"[[4], [2, 1], [3], [2], [3]]"
4033,row,"[[1, 1], [2], [1, 1], [5], [1]]"
4033,col,"[[2], [1, 1], [1, 1], [2, 1], [3]]"
4034,row,"[[1, 1], [2], [1, 1], [5], [1]]"
4034,col,"[[2], [1, 1], [1, 1], [2, 1], [3]]"
4035,row,"[[1, 1], [2], [1, 1], [5], [1]]"
4035,col,"[[2], [1, 1], [1, 1], [2, 1], [3]]"
4036,row,"[[1, 1], [2], [1, 1], [5], [1]]"
4036,col,"[[2], [1, 1], [1, 1], [2, 1], [3]]"
4037,row,"[[1, 1], [2], [1, 1], [5], [1]]"
4037,col,"[[2], [1, 1], [1, 1], [2, 1], [3]]"
4038,row,"[[1, 1], [2], [1, 1], [5], [1]]"
4038,col,"[[2], [1, 1], [1, 1], [2, 1], [3]]"
4039,row,"[[1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1]]"
4039,col,"[[4], [1, 1], [1, 1], [4], [1, 1]]"
4040,row,"[[1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1]]"
4040,col,"[[4], [1, 1], [1, 1], [4], [1, 1]]"
4041,row,"[[1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1]]"
4041,col,"[[4], [1, 1], [1, 1], [4], [1, 1]]"
4042,row,"[[1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1]]"
4042,col,"[[4], [1, 1], [1, 1], [4], [1, 1]]"
4043,row,"[[1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1]]"
4043,col,"[[4], [1, 1], [1, 1], [4], [1, 1]]"
4044,row,"[[1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1]]"
4044,col,"[[4], [1, 1], [1, 1], [4], [1, 1]]"
4045,row,"[[2], [2], [1, 1], [4], [2]]"
4045,col,"[[1], [4], [2, 2], [1, 2], [0]]"
4046,row,"[[2], [2], [1, 1], [4], [2]]"
4046,col,"[[1], [4], [2, 2], [1, 2], [0]]"
4047,row,"[[2], [2], [1, 1], [4], [2]]"
4047,col,"[[1], [4], [2, 2], [1, 2], [0]]"
4048,row,"[[2], [2], [1, 1], [4], [2]]"
4048,col,"[[1], [4], [2, 2], [1, 2], [0]]"
4049,row,"[[2], [2], [1, 1], [4], [2]]"
4049,col,"[[1], [4], [2, 2], [1, 2], [0]]"
4050,row,"[[2], [2], [1, 1], [4], [2]]"
4050,col,"[[1], [4], [2, 2], [1, 2], [0]]"
4051,row,"[[1], [1, 2], [1, 1, 1], [2, 1], [1, 1]]"
4051,col,"[[3], [2, 1], [1], [1, 2], [2]]"
4052,row,"[[1], [1, 2], [1, 1, 1], [2, 1], [1, 1]]"
4052,col,"[[3], [2, 1], [1], [1, 2], [2]]"
4053,row,"[[1], [1, 2], [1, 1, 1], [2, 1], [1, 1]]"
4053,col,"[[3], [2, 1], [1], [1, 2], [2]]"
4054,row,"[[1], [1, 2], [1, 1, 1], [2, 1], [1, 1]]"
4054,col,"[[3], [2, 1], [1], [1, 2], [2]]"
4055,row,"[[1], [1, 2], [1, 1, 1], [2, 1], [1, 1]]"
4055,col,"[[3], [2, 1], [1], [1, 2], [2]]"
4056,row,"[[1], [1, 2], [1, 1, 1], [2, 1], [1, 1]]"
4056,col,"[[3], [2, 1], [1], [1, 2], [2]]"
4057,row,"[[5], [1, 1], [1, 1], [2], [0]]"
4057,col,"[[4], [1, 1], [1, 1], [1], [2]]"
4058,row,"[[5], [1, 1], [1, 1], [2], [0]]"
4058,col,"[[4], [1, 1], [1, 1], [1], [2]]"
4059,row,"[[5], [1, 1], [1, 1], [2], [0]]"
4059,col,"[[4], [1, 1], [1, 1], [1], [2]]"
4060,row,"[[5], [1, 1], [1, 1], [2], [0]]"
4060,col,"[[4], [1, 1], [1, 1], [1], [2]]"
4061,row,"[[5], [1, 1], [1, 1], [2], [0]]"
4061,col,"[[4], [1, 1], [1, 1], [1], [2]]"
4062,row,"[[5], [1, 1], [1, 1], [2], [0]]"
4062,col,"[[4], [1, 1], [1, 1], [1], [2]]"
4063,row,"[[2, 2], [0], [3, 1], [1], [2, 1]]"
4063,col,"[[1, 1, 1], [1, 3], [1], [1, 1], [1, 1]]"
4064,row,"[[2, 2], [0], [3, 1], [1], [2, 1]]"
4064,col,"[[1, 1, 1], [1, 3], [1], [1, 1], [1, 1]]"
4065,row,"[[2, 2], [0], [3, 1], [1], [2, 1]]"
4065,col,"[[1, 1, 1], [1, 3], [1], [1, 1], [1, 1]]"
4066,row,"[[2, 2], [0], [3, 1], [1], [2, 1]]"
4066,col,"[[1, 1, 1], [1, 3], [1], [1, 1], [1, 1]]"
4067,row,"[[2, 2], [0], [3, 1], [1], [2, 1]]"
4067,col,"[[1, 1, 1], [1, 3], [1], [1, 1], [1, 1]]"
4068,row,"[[2, 2], [0], [3, 1], [1], [2, 1]]"
4068,col,"[[1, 1, 1], [1, 3], [1], [1, 1], [1, 1]]"
4069,row,"[[0], [1, 2], [1, 2], [3], [1]]"
4069,col,"[[3], [2], [1], [2], [2]]"
4070,row,"[[0], [1, 2], [1, 2], [3], [1]]"
4070,col,"[[3], [2], [1], [2], [2]]"
4071,row,"[[0], [1, 2], [1, 2], [3], [1]]"
4071,col,"[[3], [2], [1], [2], [2]]"
4072,row,"[[0], [1, 2], [1, 2], [3], [1]]"
4072,col,"[[3], [2], [1], [2], [2]]"
4073,row,"[[0], [1, 2], [1, 2], [3], [1]]"
4073,col,"[[3], [2], [1], [2], [2]]"
4074,row,"[[0], [1, 2], [1, 2], [3], [1]]"
4074,col,"[[3], [2], [1], [2], [2]]"
4075,row,"[[1, 1], [1, 1], [3, 1], [2], [1, 2]]"
4075,col,"[[1], [3, 1], [1], [1, 2], [1, 3]]"
4076,row,"[[1, 1], [1, 1], [3, 1], [2], [1, 2]]"
4076,col,"[[1], [3, 1], [1], [1, 2], [1, 3]]"
4077,row,"[[1, 1], [1, 1], [3, 1], [2], [1, 2]]"
4077,col,"[[1], [3, 1], [1], [1, 2], [1, 3]]"
4078,row,"[[1, 1], [1, 1], [3, 1], [2], [1, 2]]"
4078,col,"[[1], [3, 1], [1], [1, 2], [1, 3]]"
4079,row,"[[1, 1], [1, 1], [3, 1], [2], [1, 2]]"
4079,col,"[[1], [3, 1], [1], [1, 2], [1, 3]]"
4080,row,"[[1, 1], [1, 1], [3, 1], [2], [1, 2]]"
4080,col,"[[1], [3, 1], [1], [1, 2], [1, 3]]"
4081,row,"[[4], [2], [2, 1], [1, 2], [1, 1]]"
4081,col,"[[1, 3], [1, 1], [1, 2], [2, 1], [2]]"
4082,row,"[[4], [2], [2, 1], [1, 2], [1, 1]]"
4082,col,"[[1, 3], [1, 1], [1, 2], [2, 1], [2]]"
4083,row,"[[4], [2], [2, 1], [1, 2], [1, 1]]"
4083,col,"[[1, 3], [1, 1], [1, 2], [2, 1], [2]]"
4084,row,"[[4], [2], [2, 1], [1, 2], [1, 1]]"
4084,col,"[[1, 3], [1, 1], [1, 2], [2, 1], [2]]"
4085,row,"[[4], [2], [2, 1], [1, 2], [1, 1]]"
4085,col,"[[1, 3], [1, 1], [1, 2], [2, 1], [2]]"
4086,row,"[[4], [2], [2, 1], [1, 2], [1, 1]]"
4086,col,"[[1, 3], [1, 1], [1, 2], [2, 1], [2]]"
4087,row,"[[1, 1], [4], [1], [4], [2]]"
4087,col,"[[0], [4], [1, 1], [2, 2], [1, 2]]"
4088,row,"[[1, 1], [4], [1], [4], [2]]"
4088,col,"[[0], [4], [1, 1], [2, 2], [1, 2]]"
4089,row,"[[1, 1], [4], [1], [4], [2]]"
4089,col,"[[0], [4], [1, 1], [2, 2], [1, 2]]"
4090,row,"[[1, 1], [4], [1], [4], [2]]"
4090,col,"[[0], [4], [1, 1], [2, 2], [1, 2]]"
4091,row,"[[1, 1], [4], [1], [4], [2]]"
4091,col,"[[0], [4], [1, 1], [2, 2], [1, 2]]"
4092,row,"[[1, 1], [4], [1], [4], [2]]"
4092,col,"[[0], [4], [1, 1], [2, 2], [1, 2]]"
4093,row,"[[2], [2], [1, 2], [3], [1]]"
4093,col,"[[0], [2], [1, 2], [4], [2]]"
4094,row,"[[2], [2], [1, 2], [3], [1]]"
4094,col,"[[0], [2], [1, 2], [4], [2]]"
4095,row,"[[2], [2], [1, 2], [3], [1]]"
4095,col,"[[0], [2], [1, 2], [4], [2]]"
4096,row,"[[2], [2], [1, 2], [3], [1]]"
4096,col,"[[0], [2], [1, 2], [4], [2]]"
4097,row,"[[2], [2], [1, 2], [3], [1]]"
4097,col,"[[0], [2], [1, 2], [4], [2]]"
4098,row,"[[2], [2], [1, 2], [3], [1]]"
4098,col,"[[0], [2], [1, 2], [4], [2]]"
4099,row,"[[2, 1], [2, 2], [1], [3, 1], [1]]"
4099,col,"[[1, 1], [2, 1], [1, 2], [1], [4]]"
4100,row,"[[2, 1], [2, 2], [1], [3, 1], [1]]"
4100,col,"[[1, 1], [2, 1], [1, 2], [1], [4]]"
4101,row,"[[2, 1], [2, 2], [1], [3, 1], [1]]"
4101,col,"[[1, 1], [2, 1], [1, 2], [1], [4]]"
4102,row,"[[2, 1], [2, 2], [1], [3, 1], [1]]"
4102,col,"[[1, 1], [2, 1], [1, 2], [1], [4]]"
4103,row,"[[2, 1], [2, 2], [1], [3, 1], [1]]"
4103,col,"[[1, 1], [2, 1], [1, 2], [1], [4]]"
4104,row,"[[2, 1], [2, 2], [1], [3, 1], [1]]"
4104,col,"[[1, 1], [2, 1], [1, 2], [1], [4]]"
4105,row,"[[1, 1, 1], [2], [3, 1], [2], [1, 1]]"
4105,col,"[[1, 2], [3], [3, 1], [0], [1, 1, 1]]"
4106,row,"[[1, 1, 1], [2], [3, 1], [2], [1, 1]]"
4106,col,"[[1, 2], [3], [3, 1], [0], [1, 1, 1]]"
4107,row,"[[1, 1, 1], [2], [3, 1], [2], [1, 1]]"
4107,col,"[[1, 2], [3], [3, 1], [0], [1, 1, 1]]"
4108,row,"[[1, 1, 1], [2], [3, 1], [2], [1, 1]]"
4108,col,"[[1, 2], [3], [3, 1], [0], [1, 1, 1]]"
4109,row,"[[1, 1, 1], [2], [3, 1], [2], [1, 1]]"
4109,col,"[[1, 2], [3], [3, 1], [0], [1, 1, 1]]"
4110,row,"[[1, 1, 1], [2], [3, 1], [2], [1, 1]]"
4110,col,"[[1, 2], [3], [3, 1], [0], [1, 1, 1]]"
4111,row,"[[3], [1], [1], [4], [2, 2]]"
4111,col,"[[1], [1, 2], [4], [1, 2], [2]]"
4112,row,"[[3], [1], [1], [4], [2, 2]]"
4112,col,"[[1], [1, 2], [4], [1, 2], [2]]"
4113,row,"[[3], [1], [1], [4], [2, 2]]"
4113,col,"[[1], [1, 2], [4], [1, 2], [2]]"
4114,row,"[[3], [1], [1], [4], [2, 2]]"
4114,col,"[[1], [1, 2], [4], [1, 2], [2]]"
4115,row,"[[3], [1], [1], [4], [2, 2]]"
4115,col,"[[1], [1, 2], [4], [1, 2], [2]]"
4116,row,"[[3], [1], [1], [4], [2, 2]]"
4116,col,"[[1], [1, 2], [4], [1, 2], [2]]"
4117,row,"[[5], [0], [1, 2], [2, 1], [2, 1]]"
4117,col,"[[1, 3], [1, 2], [1], [1, 1], [1, 3]]"
4118,row,"[[5], [0], [1, 2], [2, 1], [2, 1]]"
4118,col,"[[1, 3], [1, 2], [1], [1, 1], [1, 3]]"
4119,row,"[[5], [0], [1, 2], [2, 1], [2, 1]]"
4119,col,"[[1, 3], [1, 2], [1], [1, 1], [1, 3]]"
4120,row,"[[5], [0], [1, 2], [2, 1], [2, 1]]"
4120,col,"[[1, 3], [1, 2], [1], [1, 1], [1, 3]]"
4121,row,"[[5], [0], [1, 2], [2, 1], [2, 1]]"
4121,col,"[[1, 3], [1, 2], [1], [1, 1], [1, 3]]"
4122,row,"[[5], [0], [1, 2], [2, 1], [2, 1]]"
4122,col,"[[1, 3], [1, 2], [1], [1, 1], [1, 3]]"
4123,row,"[[3], [5], [3], [0], [2, 1]]"
4123,col,"[[1], [3, 1], [3, 1], [3], [1, 1]]"
4124,row,"[[3], [5], [3], [0], [2, 1]]"
4124,col,"[[1], [3, 1], [3, 1], [3], [1, 1]]"
4125,row,"[[3], [5], [3], [0], [2, 1]]"
4125,col,"[[1], [3, 1], [3, 1], [3], [1, 1]]"
4126,row,"[[3], [5], [3], [0], [2, 1]]"
4126,col,"[[1], [3, 1], [3, 1], [3], [1, 1]]"
4127,row,"[[3], [5], [3], [0], [2, 1]]"
4127,col,"[[1], [3, 1], [3, 1], [3], [1, 1]]"
4128,row,"[[3], [5], [3], [0], [2, 1]]"
4128,col,"[[1], [3, 1], [3, 1], [3], [1, 1]]"
4129,row,"[[4], [1, 2], [1], [3], [4]]"
4129,col,"[[1], [2, 2], [1, 3], [2, 1], [2, 1]]"
4130,row,"[[4], [1, 2], [1], [3], [4]]"
4130,col,"[[1], [2, 2], [1, 3], [2, 1], [2, 1]]"
4131,row,"[[4], [1, 2], [1], [3], [4]]"
4131,col,"[[1], [2, 2], [1, 3], [2, 1], [2, 1]]"
4132,row,"[[4], [1, 2], [1], [3], [4]]"
4132,col,"[[1], [2, 2], [1, 3], [2, 1], [2, 1]]"
4133,row,"[[4], [1, 2], [1], [3], [4]]"
4133,col,"[[1], [2, 2], [1, 3], [2, 1], [2, 1]]"
4134,row,"[[4], [1, 2], [1], [3], [4]]"
4134,col,"[[1], [2, 2], [1, 3], [2, 1], [2, 1]]"
4135,row,"[[1, 2], [1], [1, 1], [4], [3, 1]]"
4135,col,"[[1, 1, 1], [1, 2], [1, 3], [1, 1], [2]]"
4136,row,"[[1, 2], [1], [1, 1], [4], [3, 1]]"
4136,col,"[[1, 1, 1], [1, 2], [1, 3], [1, 1], [2]]"
4137,row,"[[1, 2], [1], [1, 1], [4], [3, 1]]"
4137,col,"[[1, 1, 1], [1, 2], [1, 3], [1, 1], [2]]"
4138,row,"[[1, 2], [1], [1, 1], [4], [3, 1]]"
4138,col,"[[1, 1, 1], [1, 2], [1, 3], [1, 1], [2]]"
4139,row,"[[1, 2], [1], [1, 1], [4], [3, 1]]"
4139,col,"[[1, 1, 1], [1, 2], [1, 3], [1, 1], [2]]"
4140,row,"[[1, 2], [1], [1, 1], [4], [3, 1]]"
4140,col,"[[1, 1, 1], [1, 2], [1, 3], [1, 1], [2]]"
4141,row,"[[1, 3], [3], [2], [2], [1, 1]]"
4141,col,"[[1, 2], [1], [3, 1], [3], [2]]"
4142,row,"[[1, 3], [3], [2], [2], [1, 1]]"
4142,col,"[[1, 2], [1], [3, 1], [3], [2]]"
4143,row,"[[1, 3], [3], [2], [2], [1, 1]]"
4143,col,"[[1, 2], [1], [3, 1], [3], [2]]"
4144,row,"[[1, 3], [3], [2], [2], [1, 1]]"
4144,col,"[[1, 2], [1], [3, 1], [3], [2]]"
4145,row,"[[1, 3], [3], [2], [2], [1, 1]]"
4145,col,"[[1, 2], [1], [3, 1], [3], [2]]"
4146,row,"[[1, 3], [3], [2], [2], [1, 1]]"
4146,col,"[[1, 2], [1], [3, 1], [3], [2]]"
4147,row,"[[1], [1, 3], [1, 2], [1], [2]]"
4147,col,"[[1], [1, 1], [2, 1], [2], [3]]"
4148,row,"[[1], [1, 3], [1, 2], [1], [2]]"
4148,col,"[[1], [1, 1], [2, 1], [2], [3]]"
4149,row,"[[1], [1, 3], [1, 2], [1], [2]]"
4149,col,"[[1], [1, 1], [2, 1], [2], [3]]"
4150,row,"[[1], [1, 3], [1, 2], [1], [2]]"
4150,col,"[[1], [1, 1], [2, 1], [2], [3]]"
4151,row,"[[1], [1, 3], [1, 2], [1], [2]]"
4151,col,"[[1], [1, 1], [2, 1], [2], [3]]"
4152,row,"[[1], [1, 3], [1, 2], [1], [2]]"
4152,col,"[[1], [1, 1], [2, 1], [2], [3]]"
4153,row,"[[2, 1], [1, 1], [3, 1], [1], [2, 1]]"
4153,col,"[[2, 1], [1, 1, 1], [1, 2], [1], [3]]"
4154,row,"[[2, 1], [1, 1], [3, 1], [1], [2, 1]]"
4154,col,"[[2, 1], [1, 1, 1], [1, 2], [1], [3]]"
4155,row,"[[2, 1], [1, 1], [3, 1], [1], [2, 1]]"
4155,col,"[[2, 1], [1, 1, 1], [1, 2], [1], [3]]"
4156,row,"[[2, 1], [1, 1], [3, 1], [1], [2, 1]]"
4156,col,"[[2, 1], [1, 1, 1], [1, 2], [1], [3]]"
4157,row,"[[2, 1], [1, 1], [3, 1], [1], [2, 1]]"
4157,col,"[[2, 1], [1, 1, 1], [1, 2], [1], [3]]"
4158,row,"[[2, 1], [1, 1], [3, 1], [1], [2, 1]]"
4158,col,"[[2, 1], [1, 1, 1], [1, 2], [1], [3]]"
4159,row,"[[1, 3], [1], [2, 1], [1, 1, 1], [1, 2]]"
4159,col,"[[1, 2], [1, 1], [1, 1], [1, 1, 1], [2, 2]]"
4160,row,"[[1, 3], [1], [2, 1], [1, 1, 1], [1, 2]]"
4160,col,"[[1, 2], [1, 1], [1, 1], [1, 1, 1], [2, 2]]"
4161,row,"[[1, 3], [1], [2, 1], [1, 1, 1], [1, 2]]"
4161,col,"[[1, 2], [1, 1], [1, 1], [1, 1, 1], [2, 2]]"
4162,row,"[[1, 3], [1], [2, 1], [1, 1, 1], [1, 2]]"
4162,col,"[[1, 2], [1, 1], [1, 1], [1, 1, 1], [2, 2]]"
4163,row,"[[1, 3], [1], [2, 1], [1, 1, 1], [1, 2]]"
4163,col,"[[1, 2], [1, 1], [1, 1], [1, 1, 1], [2, 2]]"
4164,row,"[[1, 3], [1], [2, 1], [1, 1, 1], [1, 2]]"
4164,col,"[[1, 2], [1, 1], [1, 1], [1, 1, 1], [2, 2]]"
4165,row,"[[3], [2], [2], [5], [3]]"
4165,col,"[[2], [5], [5], [1, 1], [1]]"
4166,row,"[[3], [2], [2], [5], [3]]"
4166,col,"[[2], [5], [5], [1, 1], [1]]"
4167,row,"[[3], [2], [2], [5], [3]]"
4167,col,"[[2], [5], [5], [1, 1], [1]]"
4168,row,"[[3], [2], [2], [5], [3]]"
4168,col,"[[2], [5], [5], [1, 1], [1]]"
4169,row,"[[3], [2], [2], [5], [3]]"
4169,col,"[[2], [5], [5], [1, 1], [1]]"
4170,row,"[[3], [2], [2], [5], [3]]"
4170,col,"[[2], [5], [5], [1, 1], [1]]"
4171,row,"[[3], [5], [2, 2], [0], [1, 1]]"
4171,col,"[[3], [3, 1], [2], [2], [2, 1]]"
4172,row,"[[3], [5], [2, 2], [0], [1, 1]]"
4172,col,"[[3], [3, 1], [2], [2], [2, 1]]"
4173,row,"[[3], [5], [2, 2], [0], [1, 1]]"
4173,col,"[[3], [3, 1], [2], [2], [2, 1]]"
4174,row,"[[3], [5], [2, 2], [0], [1, 1]]"
4174,col,"[[3], [3, 1], [2], [2], [2, 1]]"
4175,row,"[[3], [5], [2, 2], [0], [1, 1]]"
4175,col,"[[3], [3, 1], [2], [2], [2, 1]]"
4176,row,"[[3], [5], [2, 2], [0], [1, 1]]"
4176,col,"[[3], [3, 1], [2], [2], [2, 1]]"
4177,row,"[[1, 1, 1], [1, 3], [3], [2, 1], [2, 1]]"
4177,col,"[[3, 1], [3], [4], [1], [2, 2]]"
4178,row,"[[1, 1, 1], [1, 3], [3], [2, 1], [2, 1]]"
4178,col,"[[3, 1], [3], [4], [1], [2, 2]]"
4179,row,"[[1, 1, 1], [1, 3], [3], [2, 1], [2, 1]]"
4179,col,"[[3, 1], [3], [4], [1], [2, 2]]"
4180,row,"[[1, 1, 1], [1, 3], [3], [2, 1], [2, 1]]"
4180,col,"[[3, 1], [3], [4], [1], [2, 2]]"
4181,row,"[[1, 1, 1], [1, 3], [3], [2, 1], [2, 1]]"
4181,col,"[[3, 1], [3], [4], [1], [2, 2]]"
4182,row,"[[1, 1, 1], [1, 3], [3], [2, 1], [2, 1]]"
4182,col,"[[3, 1], [3], [4], [1], [2, 2]]"
4183,row,"[[4], [1, 2], [1, 1], [2], [1, 2]]"
4183,col,"[[1, 1, 1], [2], [1, 1], [2, 2], [2, 1]]"
4184,row,"[[4], [1, 2], [1, 1], [2], [1, 2]]"
4184,col,"[[1, 1, 1], [2], [1, 1], [2, 2], [2, 1]]"
4185,row,"[[4], [1, 2], [1, 1], [2], [1, 2]]"
4185,col,"[[1, 1, 1], [2], [1, 1], [2, 2], [2, 1]]"
4186,row,"[[4], [1, 2], [1, 1], [2], [1, 2]]"
4186,col,"[[1, 1, 1], [2], [1, 1], [2, 2], [2, 1]]"
4187,row,"[[4], [1, 2], [1, 1], [2], [1, 2]]"
4187,col,"[[1, 1, 1], [2], [1, 1], [2, 2], [2, 1]]"
4188,row,"[[4], [1, 2], [1, 1], [2], [1, 2]]"
4188,col,"[[1, 1, 1], [2], [1, 1], [2, 2], [2, 1]]"
4189,row,"[[1, 1], [1, 3], [3, 1], [1, 1], [3]]"
4189,col,"[[3], [3], [3, 1], [1, 2], [2]]"
4190,row,"[[1, 1], [1, 3], [3, 1], [1, 1], [3]]"
4190,col,"[[3], [3], [3, 1], [1, 2], [2]]"
4191,row,"[[1, 1], [1, 3], [3, 1], [1, 1], [3]]"
4191,col,"[[3], [3], [3, 1], [1, 2], [2]]"
4192,row,"[[1, 1], [1, 3], [3, 1], [1, 1], [3]]"
4192,col,"[[3], [3], [3, 1], [1, 2], [2]]"
4193,row,"[[1, 1], [1, 3], [3, 1], [1, 1], [3]]"
4193,col,"[[3], [3], [3, 1], [1, 2], [2]]"
4194,row,"[[1, 1], [1, 3], [3, 1], [1, 1], [3]]"
4194,col,"[[3], [3], [3, 1], [1, 2], [2]]"
4195,row,"[[2], [1, 3], [1, 2], [1, 2], [3]]"
4195,col,"[[2, 1], [1, 1, 1], [1, 1], [4], [3]]"
4196,row,"[[2], [1, 3], [1, 2], [1, 2], [3]]"
4196,col,"[[2, 1], [1, 1, 1], [1, 1], [4], [3]]"
4197,row,"[[2], [1, 3], [1, 2], [1, 2], [3]]"
4197,col,"[[2, 1], [1, 1, 1], [1, 1], [4], [3]]"
4198,row,"[[2], [1, 3], [1, 2], [1, 2], [3]]"
4198,col,"[[2, 1], [1, 1, 1], [1, 1], [4], [3]]"
4199,row,"[[2], [1, 3], [1, 2], [1, 2], [3]]"
4199,col,"[[2, 1], [1, 1, 1], [1, 1], [4], [3]]"
4200,row,"[[2], [1, 3], [1, 2], [1, 2], [3]]"
4200,col,"[[2, 1], [1, 1, 1], [1, 1], [4], [3]]"
4201,row,"[[2, 1], [4], [1, 1, 1], [3], [2]]"
4201,col,"[[4], [2, 1], [3], [2, 1], [1, 1]]"
4202,row,"[[2, 1], [4], [1, 1, 1], [3], [2]]"
4202,col,"[[4], [2, 1], [3], [2, 1], [1, 1]]"
4203,row,"[[2, 1], [4], [1, 1, 1], [3], [2]]"
4203,col,"[[4], [2, 1], [3], [2, 1], [1, 1]]"
4204,row,"[[2, 1], [4], [1, 1, 1], [3], [2]]"
4204,col,"[[4], [2, 1], [3], [2, 1], [1, 1]]"
4205,row,"[[2, 1], [4], [1, 1, 1], [3], [2]]"
4205,col,"[[4], [2, 1], [3], [2, 1], [1, 1]]"
4206,row,"[[2, 1], [4], [1, 1, 1], [3], [2]]"
4206,col,"[[4], [2, 1], [3], [2, 1], [1, 1]]"
4207,row,"[[5], [2, 1], [2], [2], [5]]"
4207,col,"[[1, 2], [2, 2], [3, 1], [1, 1, 1], [2, 1]]"
4208,row,"[[5], [2, 1], [2], [2], [5]]"
4208,col,"[[1, 2], [2, 2], [3, 1], [1, 1, 1], [2, 1]]"
4209,row,"[[5], [2, 1], [2], [2], [5]]"
4209,col,"[[1, 2], [2, 2], [3, 1], [1, 1, 1], [2, 1]]"
4210,row,"[[5], [2, 1], [2], [2], [5]]"
4210,col,"[[1, 2], [2, 2], [3, 1], [1, 1, 1], [2, 1]]"
4211,row,"[[5], [2, 1], [2], [2], [5]]"
4211,col,"[[1, 2], [2, 2], [3, 1], [1, 1, 1], [2, 1]]"
4212,row,"[[5], [2, 1], [2], [2], [5]]"
4212,col,"[[1, 2], [2, 2], [3, 1], [1, 1, 1], [2, 1]]"
4213,row,"[[1, 1, 1], [1], [2, 1], [3], [4]]"
4213,col,"[[1], [1, 1], [5], [2], [1, 3]]"
4214,row,"[[1, 1, 1], [1], [2, 1], [3], [4]]"
4214,col,"[[1], [1, 1], [5], [2], [1, 3]]"
4215,row,"[[1, 1, 1], [1], [2, 1], [3], [4]]"
4215,col,"[[1], [1, 1], [5], [2], [1, 3]]"
4216,row,"[[1, 1, 1], [1], [2, 1], [3], [4]]"
4216,col,"[[1], [1, 1], [5], [2], [1, 3]]"
4217,row,"[[1, 1, 1], [1], [2, 1], [3], [4]]"
4217,col,"[[1], [1, 1], [5], [2], [1, 3]]"
4218,row,"[[1, 1, 1], [1], [2, 1], [3], [4]]"
4218,col,"[[1], [1, 1], [5], [2], [1, 3]]"
4219,row,"[[1, 2], [1], [1, 1, 1], [3], [2]]"
4219,col,"[[1], [1], [3], [1, 2], [4]]"
4220,row,"[[1, 2], [1], [1, 1, 1], [3], [2]]"
4220,col,"[[1], [1], [3], [1, 2], [4]]"
4221,row,"[[1, 2], [1], [1, 1, 1], [3], [2]]"
4221,col,"[[1], [1], [3], [1, 2], [4]]"
4222,row,"[[1, 2], [1], [1, 1, 1], [3], [2]]"
4222,col,"[[1], [1], [3], [1, 2], [4]]"
4223,row,"[[1, 2], [1], [1, 1, 1], [3], [2]]"
4223,col,"[[1], [1], [3], [1, 2], [4]]"
