puzzle_number,type,hints
8975,col,"[[2], [1], [1, 3], [1], [2]]"
8976,row,"[[1, 1], [1], [2], [1, 2], [1, 1]]"
8976,col,"[[2], [1], [1, 3], [1], [2]]"
8977,row,"[[3], [1], [1, 1, 1], [1, 1], [1, 1]]"
8977,col,"[[1, 1], [1, 1], [1, 1], [2], [3]]"
8978,row,"[[3], [1], [1, 1, 1], [1, 1], [1, 1]]"
8978,col,"[[1, 1], [1, 1], [1, 1], [2], [3]]"
8979,row,"[[3], [1], [1, 1, 1], [1, 1], [1, 1]]"
8979,col,"[[1, 1], [1, 1], [1, 1], [2], [3]]"
8980,row,"[[3], [1], [1, 1, 1], [1, 1], [1, 1]]"
8980,col,"[[1, 1], [1, 1], [1, 1], [2], [3]]"
8981,row,"[[3], [1], [1, 1, 1], [1, 1], [1, 1]]"
8981,col,"[[1, 1], [1, 1], [1, 1], [2], [3]]"
8982,row,"[[3], [1], [1, 1, 1], [1, 1], [1, 1]]"
8982,col,"[[1, 1], [1, 1], [1, 1], [2], [3]]"
8983,row,"[[2, 1], [2, 1], [4], [2, 1], [2]]"
8983,col,"[[1, 2], [4], [2, 1], [3], [2]]"
8984,row,"[[2, 1], [2, 1], [4], [2, 1], [2]]"
8984,col,"[[1, 2], [4], [2, 1], [3], [2]]"
8985,row,"[[2, 1], [2, 1], [4], [2, 1], [2]]"
8985,col,"[[1, 2], [4], [2, 1], [3], [2]]"
8986,row,"[[2, 1], [2, 1], [4], [2, 1], [2]]"
8986,col,"[[1, 2], [4], [2, 1], [3], [2]]"
8987,row,"[[2, 1], [2, 1], [4], [2, 1], [2]]"
8987,col,"[[1, 2], [4], [2, 1], [3], [2]]"
8988,row,"[[2, 1], [2, 1], [4], [2, 1], [2]]"
8988,col,"[[1, 2], [4], [2, 1], [3], [2]]"
8989,row,"[[2], [1], [5], [1, 2], [4]]"
8989,col,"[[1, 1], [1, 3], [1, 1], [4], [3]]"
8990,row,"[[2], [1], [5], [1, 2], [4]]"
8990,col,"[[1, 1], [1, 3], [1, 1], [4], [3]]"
8991,row,"[[2], [1], [5], [1, 2], [4]]"
8991,col,"[[1, 1], [1, 3], [1, 1], [4], [3]]"
8992,row,"[[2], [1], [5], [1, 2], [4]]"
8992,col,"[[1, 1], [1, 3], [1, 1], [4], [3]]"
8993,row,"[[2], [1], [5], [1, 2], [4]]"
8993,col,"[[1, 1], [1, 3], [1, 1], [4], [3]]"
8994,row,"[[2], [1], [5], [1, 2], [4]]"
8994,col,"[[1, 1], [1, 3], [1, 1], [4], [3]]"
8995,row,"[[4], [2, 1], [2, 1], [1, 1], [1]]"
8995,col,"[[1, 1], [3, 1], [2, 1], [1], [3]]"
8996,row,"[[4], [2, 1], [2, 1], [1, 1], [1]]"
8996,col,"[[1, 1], [3, 1], [2, 1], [1], [3]]"
8997,row,"[[4], [2, 1], [2, 1], [1, 1], [1]]"
8997,col,"[[1, 1], [3, 1], [2, 1], [1], [3]]"
8998,row,"[[4], [2, 1], [2, 1], [1, 1], [1]]"
8998,col,"[[1, 1], [3, 1], [2, 1], [1], [3]]"
8999,row,"[[4], [2, 1], [2, 1], [1, 1], [1]]"
8999,col,"[[1, 1], [3, 1], [2, 1], [1], [3]]"
9000,row,"[[4], [2, 1], [2, 1], [1, 1], [1]]"
9000,col,"[[1, 1], [3, 1], [2, 1], [1], [3]]"
9001,row,"[[1], [2, 2], [1, 3], [1, 1], [3]]"
9001,col,"[[3], [1], [1, 1], [2, 1], [5]]"
9002,row,"[[1], [2, 2], [1, 3], [1, 1], [3]]"
9002,col,"[[3], [1], [1, 1], [2, 1], [5]]"
9003,row,"[[1], [2, 2], [1, 3], [1, 1], [3]]"
9003,col,"[[3], [1], [1, 1], [2, 1], [5]]"
9004,row,"[[1], [2, 2], [1, 3], [1, 1], [3]]"
9004,col,"[[3], [1], [1, 1], [2, 1], [5]]"
9005,row,"[[1], [2, 2], [1, 3], [1, 1], [3]]"
9005,col,"[[3], [1], [1, 1], [2, 1], [5]]"
9006,row,"[[1], [2, 2], [1, 3], [1, 1], [3]]"
9006,col,"[[3], [1], [1, 1], [2, 1], [5]]"
9007,row,"[[1, 2], [1], [1, 1], [1], [1]]"
9007,col,"[[0], [1, 1], [0], [1, 1], [4]]"
9008,row,"[[1, 2], [1], [1, 1], [1], [1]]"
9008,col,"[[0], [1, 1], [0], [1, 1], [4]]"
9009,row,"[[1, 2], [1], [1, 1], [1], [1]]"
9009,col,"[[0], [1, 1], [0], [1, 1], [4]]"
9010,row,"[[1, 2], [1], [1, 1], [1], [1]]"
9010,col,"[[0], [1, 1], [0], [1, 1], [4]]"
9011,row,"[[1, 2], [1], [1, 1], [1], [1]]"
9011,col,"[[0], [1, 1], [0], [1, 1], [4]]"
9012,row,"[[1, 2], [1], [1, 1], [1], [1]]"
9012,col,"[[0], [1, 1], [0], [1, 1], [4]]"
9013,row,"[[3, 1], [2], [1], [2], [1]]"
9013,col,"[[2], [2], [1, 1, 1], [1], [1, 1]]"
9014,row,"[[3, 1], [2], [1], [2], [1]]"
9014,col,"[[2], [2], [1, 1, 1], [1], [1, 1]]"
9015,row,"[[3, 1], [2], [1], [2], [1]]"
9015,col,"[[2], [2], [1, 1, 1], [1], [1, 1]]"
9016,row,"[[3, 1], [2], [1], [2], [1]]"
9016,col,"[[2], [2], [1, 1, 1], [1], [1, 1]]"
9017,row,"[[3, 1], [2], [1], [2], [1]]"
9017,col,"[[2], [2], [1, 1, 1], [1], [1, 1]]"
9018,row,"[[3, 1], [2], [1], [2], [1]]"
9018,col,"[[2], [2], [1, 1, 1], [1], [1, 1]]"
9019,row,"[[1, 3], [1, 1], [2, 1], [1], [1, 1]]"
9019,col,"[[1, 1, 1], [2], [1], [2], [1, 3]]"
9020,row,"[[1, 3], [1, 1], [2, 1], [1], [1, 1]]"
9020,col,"[[1, 1, 1], [2], [1], [2], [1, 3]]"
9021,row,"[[1, 3], [1, 1], [2, 1], [1], [1, 1]]"
9021,col,"[[1, 1, 1], [2], [1], [2], [1, 3]]"
9022,row,"[[1, 3], [1, 1], [2, 1], [1], [1, 1]]"
9022,col,"[[1, 1, 1], [2], [1], [2], [1, 3]]"
9023,row,"[[1, 3], [1, 1], [2, 1], [1], [1, 1]]"
9023,col,"[[1, 1, 1], [2], [1], [2], [1, 3]]"
9024,row,"[[1, 3], [1, 1], [2, 1], [1], [1, 1]]"
9024,col,"[[1, 1, 1], [2], [1], [2], [1, 3]]"
9025,row,"[[2, 1], [2], [1, 2], [2, 1], [1, 1]]"
9025,col,"[[1, 3], [1, 1], [2], [3], [2]]"
9026,row,"[[2, 1], [2], [1, 2], [2, 1], [1, 1]]"
9026,col,"[[1, 3], [1, 1], [2], [3], [2]]"
9027,row,"[[2, 1], [2], [1, 2], [2, 1], [1, 1]]"
9027,col,"[[1, 3], [1, 1], [2], [3], [2]]"
9028,row,"[[2, 1], [2], [1, 2], [2, 1], [1, 1]]"
9028,col,"[[1, 3], [1, 1], [2], [3], [2]]"
9029,row,"[[2, 1], [2], [1, 2], [2, 1], [1, 1]]"
9029,col,"[[1, 3], [1, 1], [2], [3], [2]]"
9030,row,"[[2, 1], [2], [1, 2], [2, 1], [1, 1]]"
9030,col,"[[1, 3], [1, 1], [2], [3], [2]]"
9031,row,"[[2], [2], [3, 1], [0], [0]]"
9031,col,"[[2], [2], [1], [1], [1, 1]]"
9032,row,"[[2], [2], [3, 1], [0], [0]]"
9032,col,"[[2], [2], [1], [1], [1, 1]]"
9033,row,"[[2], [2], [3, 1], [0], [0]]"
9033,col,"[[2], [2], [1], [1], [1, 1]]"
9034,row,"[[2], [2], [3, 1], [0], [0]]"
9034,col,"[[2], [2], [1], [1], [1, 1]]"
9035,row,"[[2], [2], [3, 1], [0], [0]]"
9035,col,"[[2], [2], [1], [1], [1, 1]]"
9036,row,"[[2], [2], [3, 1], [0], [0]]"
9036,col,"[[2], [2], [1], [1], [1, 1]]"
9037,row,"[[3], [1, 2], [0], [2, 1], [2]]"
9037,col,"[[2, 1], [1, 2], [1, 1], [1, 1], [1]]"
9038,row,"[[3], [1, 2], [0], [2, 1], [2]]"
9038,col,"[[2, 1], [1, 2], [1, 1], [1, 1], [1]]"
9039,row,"[[3], [1, 2], [0], [2, 1], [2]]"
9039,col,"[[2, 1], [1, 2], [1, 1], [1, 1], [1]]"
9040,row,"[[3], [1, 2], [0], [2, 1], [2]]"
9040,col,"[[2, 1], [1, 2], [1, 1], [1, 1], [1]]"
9041,row,"[[3], [1, 2], [0], [2, 1], [2]]"
9041,col,"[[2, 1], [1, 2], [1, 1], [1, 1], [1]]"
9042,row,"[[3], [1, 2], [0], [2, 1], [2]]"
9042,col,"[[2, 1], [1, 2], [1, 1], [1, 1], [1]]"
9043,row,"[[2, 2], [1, 1], [1, 2], [1], [1, 1]]"
9043,col,"[[3, 1], [1], [1, 1], [1, 2], [2]]"
9044,row,"[[2, 2], [1, 1], [1, 2], [1], [1, 1]]"
9044,col,"[[3, 1], [1], [1, 1], [1, 2], [2]]"
9045,row,"[[2, 2], [1, 1], [1, 2], [1], [1, 1]]"
9045,col,"[[3, 1], [1], [1, 1], [1, 2], [2]]"
9046,row,"[[2, 2], [1, 1], [1, 2], [1], [1, 1]]"
9046,col,"[[3, 1], [1], [1, 1], [1, 2], [2]]"
9047,row,"[[2, 2], [1, 1], [1, 2], [1], [1, 1]]"
9047,col,"[[3, 1], [1], [1, 1], [1, 2], [2]]"
9048,row,"[[2, 2], [1, 1], [1, 2], [1], [1, 1]]"
9048,col,"[[3, 1], [1], [1, 1], [1, 2], [2]]"
9049,row,"[[1, 1], [3], [5], [0], [2]]"
9049,col,"[[3, 1], [2, 1], [2], [1], [1, 1]]"
9050,row,"[[1, 1], [3], [5], [0], [2]]"
9050,col,"[[3, 1], [2, 1], [2], [1], [1, 1]]"
9051,row,"[[1, 1], [3], [5], [0], [2]]"
9051,col,"[[3, 1], [2, 1], [2], [1], [1, 1]]"
9052,row,"[[1, 1], [3], [5], [0], [2]]"
9052,col,"[[3, 1], [2, 1], [2], [1], [1, 1]]"
9053,row,"[[1, 1], [3], [5], [0], [2]]"
9053,col,"[[3, 1], [2, 1], [2], [1], [1, 1]]"
9054,row,"[[1, 1], [3], [5], [0], [2]]"
9054,col,"[[3, 1], [2, 1], [2], [1], [1, 1]]"
9055,row,"[[2], [3], [1, 1], [2, 2], [1, 1]]"
9055,col,"[[1], [3], [1], [2, 2], [4]]"
9056,row,"[[2], [3], [1, 1], [2, 2], [1, 1]]"
9056,col,"[[1], [3], [1], [2, 2], [4]]"
9057,row,"[[2], [3], [1, 1], [2, 2], [1, 1]]"
9057,col,"[[1], [3], [1], [2, 2], [4]]"
9058,row,"[[2], [3], [1, 1], [2, 2], [1, 1]]"
9058,col,"[[1], [3], [1], [2, 2], [4]]"
9059,row,"[[2], [3], [1, 1], [2, 2], [1, 1]]"
9059,col,"[[1], [3], [1], [2, 2], [4]]"
9060,row,"[[2], [3], [1, 1], [2, 2], [1, 1]]"
9060,col,"[[1], [3], [1], [2, 2], [4]]"
9061,row,"[[2], [0], [2], [1], [1, 3]]"
9061,col,"[[1], [1, 2], [1, 1, 1], [1], [1]]"
9062,row,"[[2], [0], [2], [1], [1, 3]]"
9062,col,"[[1], [1, 2], [1, 1, 1], [1], [1]]"
9063,row,"[[2], [0], [2], [1], [1, 3]]"
9063,col,"[[1], [1, 2], [1, 1, 1], [1], [1]]"
9064,row,"[[2], [0], [2], [1], [1, 3]]"
9064,col,"[[1], [1, 2], [1, 1, 1], [1], [1]]"
9065,row,"[[2], [0], [2], [1], [1, 3]]"
9065,col,"[[1], [1, 2], [1, 1, 1], [1], [1]]"
9066,row,"[[2], [0], [2], [1], [1, 3]]"
9066,col,"[[1], [1, 2], [1, 1, 1], [1], [1]]"
9067,row,"[[2], [2, 1], [1], [1, 1], [2, 2]]"
9067,col,"[[2, 1], [1, 2], [1], [2, 1], [2]]"
9068,row,"[[2], [2, 1], [1], [1, 1], [2, 2]]"
9068,col,"[[2, 1], [1, 2], [1], [2, 1], [2]]"
9069,row,"[[2], [2, 1], [1], [1, 1], [2, 2]]"
9069,col,"[[2, 1], [1, 2], [1], [2, 1], [2]]"
9070,row,"[[2], [2, 1], [1], [1, 1], [2, 2]]"
9070,col,"[[2, 1], [1, 2], [1], [2, 1], [2]]"
9071,row,"[[2], [2, 1], [1], [1, 1], [2, 2]]"
9071,col,"[[2, 1], [1, 2], [1], [2, 1], [2]]"
9072,row,"[[2], [2, 1], [1], [1, 1], [2, 2]]"
9072,col,"[[2, 1], [1, 2], [1], [2, 1], [2]]"
9073,row,"[[0], [1, 1, 1], [2, 1], [1, 1], [3]]"
9073,col,"[[3], [1, 1], [1, 1], [2], [2]]"
9074,row,"[[0], [1, 1, 1], [2, 1], [1, 1], [3]]"
9074,col,"[[3], [1, 1], [1, 1], [2], [2]]"
9075,row,"[[0], [1, 1, 1], [2, 1], [1, 1], [3]]"
9075,col,"[[3], [1, 1], [1, 1], [2], [2]]"
9076,row,"[[0], [1, 1, 1], [2, 1], [1, 1], [3]]"
9076,col,"[[3], [1, 1], [1, 1], [2], [2]]"
9077,row,"[[0], [1, 1, 1], [2, 1], [1, 1], [3]]"
9077,col,"[[3], [1, 1], [1, 1], [2], [2]]"
9078,row,"[[0], [1, 1, 1], [2, 1], [1, 1], [3]]"
9078,col,"[[3], [1, 1], [1, 1], [2], [2]]"
9079,row,"[[1, 3], [1, 3], [3], [1, 2], [2]]"
9079,col,"[[2, 1], [2], [3], [4], [4]]"
9080,row,"[[1, 3], [1, 3], [3], [1, 2], [2]]"
9080,col,"[[2, 1], [2], [3], [4], [4]]"
9081,row,"[[1, 3], [1, 3], [3], [1, 2], [2]]"
9081,col,"[[2, 1], [2], [3], [4], [4]]"
9082,row,"[[1, 3], [1, 3], [3], [1, 2], [2]]"
9082,col,"[[2, 1], [2], [3], [4], [4]]"
9083,row,"[[1, 3], [1, 3], [3], [1, 2], [2]]"
9083,col,"[[2, 1], [2], [3], [4], [4]]"
9084,row,"[[1, 3], [1, 3], [3], [1, 2], [2]]"
9084,col,"[[2, 1], [2], [3], [4], [4]]"
9085,row,"[[3], [1], [0], [1, 2], [1, 1]]"
9085,col,"[[2], [1], [1, 1], [2, 2], [0]]"
9086,row,"[[3], [1], [0], [1, 2], [1, 1]]"
9086,col,"[[2], [1], [1, 1], [2, 2], [0]]"
9087,row,"[[3], [1], [0], [1, 2], [1, 1]]"
9087,col,"[[2], [1], [1, 1], [2, 2], [0]]"
9088,row,"[[3], [1], [0], [1, 2], [1, 1]]"
9088,col,"[[2], [1], [1, 1], [2, 2], [0]]"
9089,row,"[[3], [1], [0], [1, 2], [1, 1]]"
9089,col,"[[2], [1], [1, 1], [2, 2], [0]]"
9090,row,"[[3], [1], [0], [1, 2], [1, 1]]"
9090,col,"[[2], [1], [1, 1], [2, 2], [0]]"
9091,row,"[[2, 1], [1], [1], [1, 1], [1, 1, 1]]"
9091,col,"[[1], [1, 1], [3, 1], [0], [1, 2]]"
9092,row,"[[2, 1], [1], [1], [1, 1], [1, 1, 1]]"
9092,col,"[[1], [1, 1], [3, 1], [0], [1, 2]]"
9093,row,"[[2, 1], [1], [1], [1, 1], [1, 1, 1]]"
9093,col,"[[1], [1, 1], [3, 1], [0], [1, 2]]"
9094,row,"[[2, 1], [1], [1], [1, 1], [1, 1, 1]]"
9094,col,"[[1], [1, 1], [3, 1], [0], [1, 2]]"
9095,row,"[[2, 1], [1], [1], [1, 1], [1, 1, 1]]"
9095,col,"[[1], [1, 1], [3, 1], [0], [1, 2]]"
9096,row,"[[2, 1], [1], [1], [1, 1], [1, 1, 1]]"
9096,col,"[[1], [1, 1], [3, 1], [0], [1, 2]]"
9097,row,"[[1, 1], [1, 3], [5], [1, 1], [1, 3]]"
9097,col,"[[2, 1], [1, 2], [2, 1], [4], [3, 1]]"
9098,row,"[[1, 1], [1, 3], [5], [1, 1], [1, 3]]"
9098,col,"[[2, 1], [1, 2], [2, 1], [4], [3, 1]]"
9099,row,"[[1, 1], [1, 3], [5], [1, 1], [1, 3]]"
9099,col,"[[2, 1], [1, 2], [2, 1], [4], [3, 1]]"
9100,row,"[[1, 1], [1, 3], [5], [1, 1], [1, 3]]"
9100,col,"[[2, 1], [1, 2], [2, 1], [4], [3, 1]]"
9101,row,"[[1, 1], [1, 3], [5], [1, 1], [1, 3]]"
9101,col,"[[2, 1], [1, 2], [2, 1], [4], [3, 1]]"
9102,row,"[[1, 1], [1, 3], [5], [1, 1], [1, 3]]"
9102,col,"[[2, 1], [1, 2], [2, 1], [4], [3, 1]]"
9103,row,"[[1, 2], [1, 1], [2], [2], [0]]"
9103,col,"[[1], [3], [1], [2, 1], [1]]"
9104,row,"[[1, 2], [1, 1], [2], [2], [0]]"
9104,col,"[[1], [3], [1], [2, 1], [1]]"
9105,row,"[[1, 2], [1, 1], [2], [2], [0]]"
9105,col,"[[1], [3], [1], [2, 1], [1]]"
9106,row,"[[1, 2], [1, 1], [2], [2], [0]]"
9106,col,"[[1], [3], [1], [2, 1], [1]]"
9107,row,"[[1, 2], [1, 1], [2], [2], [0]]"
9107,col,"[[1], [3], [1], [2, 1], [1]]"
9108,row,"[[1, 2], [1, 1], [2], [2], [0]]"
9108,col,"[[1], [3], [1], [2, 1], [1]]"
9109,row,"[[2], [1, 1], [2], [4], [1]]"
9109,col,"[[1], [1], [1, 1], [1, 3], [1, 2]]"
9110,row,"[[2], [1, 1], [2], [4], [1]]"
9110,col,"[[1], [1], [1, 1], [1, 3], [1, 2]]"
9111,row,"[[2], [1, 1], [2], [4], [1]]"
9111,col,"[[1], [1], [1, 1], [1, 3], [1, 2]]"
9112,row,"[[2], [1, 1], [2], [4], [1]]"
9112,col,"[[1], [1], [1, 1], [1, 3], [1, 2]]"
9113,row,"[[2], [1, 1], [2], [4], [1]]"
9113,col,"[[1], [1], [1, 1], [1, 3], [1, 2]]"
9114,row,"[[2], [1, 1], [2], [4], [1]]"
9114,col,"[[1], [1], [1, 1], [1, 3], [1, 2]]"
9115,row,"[[1], [5], [1, 1], [2], [2]]"
9115,col,"[[2, 1], [1, 1], [3], [2, 1], [1]]"
9116,row,"[[1], [5], [1, 1], [2], [2]]"
9116,col,"[[2, 1], [1, 1], [3], [2, 1], [1]]"
9117,row,"[[1], [5], [1, 1], [2], [2]]"
9117,col,"[[2, 1], [1, 1], [3], [2, 1], [1]]"
9118,row,"[[1], [5], [1, 1], [2], [2]]"
9118,col,"[[2, 1], [1, 1], [3], [2, 1], [1]]"
9119,row,"[[1], [5], [1, 1], [2], [2]]"
9119,col,"[[2, 1], [1, 1], [3], [2, 1], [1]]"
9120,row,"[[1], [5], [1, 1], [2], [2]]"
9120,col,"[[2, 1], [1, 1], [3], [2, 1], [1]]"
9121,row,"[[1], [4], [2], [2], [2, 2]]"
9121,col,"[[1, 1, 1], [2, 1], [1, 1], [1, 2], [1, 1]]"
9122,row,"[[1], [4], [2], [2], [2, 2]]"
9122,col,"[[1, 1, 1], [2, 1], [1, 1], [1, 2], [1, 1]]"
9123,row,"[[1], [4], [2], [2], [2, 2]]"
9123,col,"[[1, 1, 1], [2, 1], [1, 1], [1, 2], [1, 1]]"
9124,row,"[[1], [4], [2], [2], [2, 2]]"
9124,col,"[[1, 1, 1], [2, 1], [1, 1], [1, 2], [1, 1]]"
9125,row,"[[1], [4], [2], [2], [2, 2]]"
9125,col,"[[1, 1, 1], [2, 1], [1, 1], [1, 2], [1, 1]]"
9126,row,"[[1], [4], [2], [2], [2, 2]]"
9126,col,"[[1, 1, 1], [2, 1], [1, 1], [1, 2], [1, 1]]"
9127,row,"[[2], [2, 2], [1, 1], [1, 3], [2]]"
9127,col,"[[1, 1], [2], [2], [2, 2], [4]]"
9128,row,"[[2], [2, 2], [1, 1], [1, 3], [2]]"
9128,col,"[[1, 1], [2], [2], [2, 2], [4]]"
9129,row,"[[2], [2, 2], [1, 1], [1, 3], [2]]"
9129,col,"[[1, 1], [2], [2], [2, 2], [4]]"
9130,row,"[[2], [2, 2], [1, 1], [1, 3], [2]]"
9130,col,"[[1, 1], [2], [2], [2, 2], [4]]"
9131,row,"[[2], [2, 2], [1, 1], [1, 3], [2]]"
9131,col,"[[1, 1], [2], [2], [2, 2], [4]]"
9132,row,"[[2], [2, 2], [1, 1], [1, 3], [2]]"
9132,col,"[[1, 1], [2], [2], [2, 2], [4]]"
9133,row,"[[1, 1], [2], [2, 1], [1], [1, 1]]"
9133,col,"[[1, 3], [1], [1, 1], [1], [2]]"
9134,row,"[[1, 1], [2], [2, 1], [1], [1, 1]]"
9134,col,"[[1, 3], [1], [1, 1], [1], [2]]"
9135,row,"[[1, 1], [2], [2, 1], [1], [1, 1]]"
9135,col,"[[1, 3], [1], [1, 1], [1], [2]]"
9136,row,"[[1, 1], [2], [2, 1], [1], [1, 1]]"
9136,col,"[[1, 3], [1], [1, 1], [1], [2]]"
9137,row,"[[1, 1], [2], [2, 1], [1], [1, 1]]"
9137,col,"[[1, 3], [1], [1, 1], [1], [2]]"
9138,row,"[[1, 1], [2], [2, 1], [1], [1, 1]]"
9138,col,"[[1, 3], [1], [1, 1], [1], [2]]"
9139,row,"[[1], [2], [4], [3, 1], [5]]"
9139,col,"[[1, 2], [3], [4], [2, 1], [3]]"
9140,row,"[[1], [2], [4], [3, 1], [5]]"
9140,col,"[[1, 2], [3], [4], [2, 1], [3]]"
9141,row,"[[1], [2], [4], [3, 1], [5]]"
9141,col,"[[1, 2], [3], [4], [2, 1], [3]]"
9142,row,"[[1], [2], [4], [3, 1], [5]]"
9142,col,"[[1, 2], [3], [4], [2, 1], [3]]"
9143,row,"[[1], [2], [4], [3, 1], [5]]"
9143,col,"[[1, 2], [3], [4], [2, 1], [3]]"
9144,row,"[[1], [2], [4], [3, 1], [5]]"
9144,col,"[[1, 2], [3], [4], [2, 1], [3]]"
9145,row,"[[2], [1, 3], [0], [1], [3, 1]]"
9145,col,"[[1, 2], [1, 1], [2, 1], [1], [1, 1]]"
9146,row,"[[2], [1, 3], [0], [1], [3, 1]]"
9146,col,"[[1, 2], [1, 1], [2, 1], [1], [1, 1]]"
9147,row,"[[2], [1, 3], [0], [1], [3, 1]]"
9147,col,"[[1, 2], [1, 1], [2, 1], [1], [1, 1]]"
9148,row,"[[2], [1, 3], [0], [1], [3, 1]]"
9148,col,"[[1, 2], [1, 1], [2, 1], [1], [1, 1]]"
9149,row,"[[2], [1, 3], [0], [1], [3, 1]]"
9149,col,"[[1, 2], [1, 1], [2, 1], [1], [1, 1]]"
9150,row,"[[2], [1, 3], [0], [1], [3, 1]]"
9150,col,"[[1, 2], [1, 1], [2, 1], [1], [1, 1]]"
9151,row,"[[3, 1], [1, 1], [1, 1], [4], [1, 1]]"
9151,col,"[[3], [1, 2], [1, 2], [1, 2], [1, 1]]"
9152,row,"[[3, 1], [1, 1], [1, 1], [4], [1, 1]]"
9152,col,"[[3], [1, 2], [1, 2], [1, 2], [1, 1]]"
9153,row,"[[3, 1], [1, 1], [1, 1], [4], [1, 1]]"
9153,col,"[[3], [1, 2], [1, 2], [1, 2], [1, 1]]"
9154,row,"[[3, 1], [1, 1], [1, 1], [4], [1, 1]]"
9154,col,"[[3], [1, 2], [1, 2], [1, 2], [1, 1]]"
9155,row,"[[3, 1], [1, 1], [1, 1], [4], [1, 1]]"
9155,col,"[[3], [1, 2], [1, 2], [1, 2], [1, 1]]"
9156,row,"[[3, 1], [1, 1], [1, 1], [4], [1, 1]]"
9156,col,"[[3], [1, 2], [1, 2], [1, 2], [1, 1]]"
9157,row,"[[1], [1, 2], [1], [2], [2, 1]]"
9157,col,"[[1, 1], [1, 1, 1], [1], [1, 1], [2]]"
9158,row,"[[1], [1, 2], [1], [2], [2, 1]]"
9158,col,"[[1, 1], [1, 1, 1], [1], [1, 1], [2]]"
9159,row,"[[1], [1, 2], [1], [2], [2, 1]]"
9159,col,"[[1, 1], [1, 1, 1], [1], [1, 1], [2]]"
9160,row,"[[1], [1, 2], [1], [2], [2, 1]]"
9160,col,"[[1, 1], [1, 1, 1], [1], [1, 1], [2]]"
9161,row,"[[1], [1, 2], [1], [2], [2, 1]]"
9161,col,"[[1, 1], [1, 1, 1], [1], [1, 1], [2]]"
9162,row,"[[1], [1, 2], [1], [2], [2, 1]]"
9162,col,"[[1, 1], [1, 1, 1], [1], [1, 1], [2]]"
9163,row,"[[1, 2], [2, 1], [1, 1], [1], [3, 1]]"
9163,col,"[[4], [2, 1], [1], [2], [1, 1, 1]]"
9164,row,"[[1, 2], [2, 1], [1, 1], [1], [3, 1]]"
9164,col,"[[4], [2, 1], [1], [2], [1, 1, 1]]"
9165,row,"[[1, 2], [2, 1], [1, 1], [1], [3, 1]]"
9165,col,"[[4], [2, 1], [1], [2], [1, 1, 1]]"
9166,row,"[[1, 2], [2, 1], [1, 1], [1], [3, 1]]"
9166,col,"[[4], [2, 1], [1], [2], [1, 1, 1]]"
9167,row,"[[1, 2], [2, 1], [1, 1], [1], [3, 1]]"
9167,col,"[[4], [2, 1], [1], [2], [1, 1, 1]]"
9168,row,"[[1, 2], [2, 1], [1, 1], [1], [3, 1]]"
9168,col,"[[4], [2, 1], [1], [2], [1, 1, 1]]"
9169,row,"[[3], [2, 1], [1], [1, 1], [1]]"
9169,col,"[[1], [2, 1], [2], [0], [4]]"
9170,row,"[[3], [2, 1], [1], [1, 1], [1]]"
9170,col,"[[1], [2, 1], [2], [0], [4]]"
9171,row,"[[3], [2, 1], [1], [1, 1], [1]]"
9171,col,"[[1], [2, 1], [2], [0], [4]]"
9172,row,"[[3], [2, 1], [1], [1, 1], [1]]"
9172,col,"[[1], [2, 1], [2], [0], [4]]"
9173,row,"[[3], [2, 1], [1], [1, 1], [1]]"
9173,col,"[[1], [2, 1], [2], [0], [4]]"
9174,row,"[[3], [2, 1], [1], [1, 1], [1]]"
9174,col,"[[1], [2, 1], [2], [0], [4]]"
9175,row,"[[1, 1], [1], [1], [2], [3]]"
9175,col,"[[2, 1], [1], [1, 1], [2], [1]]"
9176,row,"[[1, 1], [1], [1], [2], [3]]"
9176,col,"[[2, 1], [1], [1, 1], [2], [1]]"
9177,row,"[[1, 1], [1], [1], [2], [3]]"
9177,col,"[[2, 1], [1], [1, 1], [2], [1]]"
9178,row,"[[1, 1], [1], [1], [2], [3]]"
9178,col,"[[2, 1], [1], [1, 1], [2], [1]]"
9179,row,"[[1, 1], [1], [1], [2], [3]]"
9179,col,"[[2, 1], [1], [1, 1], [2], [1]]"
9180,row,"[[1, 1], [1], [1], [2], [3]]"
9180,col,"[[2, 1], [1], [1, 1], [2], [1]]"
9181,row,"[[0], [3], [3], [1, 2], [1, 2]]"
9181,col,"[[1], [2], [2], [4], [1, 2]]"
9182,row,"[[0], [3], [3], [1, 2], [1, 2]]"
9182,col,"[[1], [2], [2], [4], [1, 2]]"
9183,row,"[[0], [3], [3], [1, 2], [1, 2]]"
9183,col,"[[1], [2], [2], [4], [1, 2]]"
9184,row,"[[0], [3], [3], [1, 2], [1, 2]]"
9184,col,"[[1], [2], [2], [4], [1, 2]]"
9185,row,"[[0], [3], [3], [1, 2], [1, 2]]"
9185,col,"[[1], [2], [2], [4], [1, 2]]"
9186,row,"[[0], [3], [3], [1, 2], [1, 2]]"
9186,col,"[[1], [2], [2], [4], [1, 2]]"
9187,row,"[[0], [1, 1], [1, 1], [2, 2], [1]]"
9187,col,"[[1], [4], [0], [3], [1]]"
9188,row,"[[0], [1, 1], [1, 1], [2, 2], [1]]"
9188,col,"[[1], [4], [0], [3], [1]]"
9189,row,"[[0], [1, 1], [1, 1], [2, 2], [1]]"
9189,col,"[[1], [4], [0], [3], [1]]"
9190,row,"[[0], [1, 1], [1, 1], [2, 2], [1]]"
